trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY,ST_FLIP_RED,2025-01-01T12:00:00,2025-01-01T13:00:00,long,93786,93600,100,0.1,9378.6,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.2,-28.71,-2411.64,-0.03,937.86,0.1,10,5.0,0.01,0,0.0,10.11,93662
2,SELL,ST_FLIP_GREEN,2025-01-01T13:00:00,2025-01-01T15:00:00,short,93600,93352,100,0.1,9360.0,100.0,24.8,14.69,1233.96,0.01,248,0.26,0,0.0,-14.02,-1177.68,-0.01,936.0,0.1,10,5.0,0.01,0,0.0,10.11,93724
3,BUY,ST_FLIP_RED,2025-01-01T15:00:00,2025-01-01T18:00:00,long,93352,93662,100,0.1,9335.2,100.0,31.0,20.89,1754.76,0.02,310,0.33,0,0.0,6.87,577.08,0.01,933.52,0.1,10,5.0,0.01,0,0.0,10.11,93228
4,SELL,ST_FLIP_GREEN,2025-01-01T18:00:00,2025-01-01T19:00:00,short,93662,93848,100,0.1,9366.2,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.2,-21.84,-1834.56,-0.02,936.62,0.1,10,5.0,0.01,0,0.0,10.11,93786
5,BUY,ST_FLIP_RED,2025-01-01T19:00:00,2025-01-01T22:00:00,long,93848,93910,100,0.1,9384.8,100.0,6.2,-3.91,-328.44,-0.0,62,0.07,0,0.0,-25.75,-2163.0,-0.03,938.48,0.1,10,5.0,0.01,0,0.0,10.11,93724
6,SELL,ST_FLIP_GREEN,2025-01-01T22:00:00,2025-01-01T23:00:00,short,93910,94096,100,0.1,9391.0,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.2,-54.46,-4574.64,-0.05,939.1,0.1,10,5.0,0.01,0,0.0,10.11,94034
7,BUY,ST_FLIP_RED,2025-01-01T23:00:00,2025-01-02T03:00:00,long,94096,94716,100,0.1,9409.6,100.0,62.0,51.89,4358.76,0.05,620,0.66,0,0.0,-2.57,-215.88,-0.0,940.96,0.1,10,5.0,0.01,0,0.0,10.11,93972
8,SELL,ST_FLIP_GREEN,2025-01-02T03:00:00,2025-01-02T05:00:00,short,94716,94840,100,0.1,9471.6,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.13,-25.08,-2106.72,-0.03,947.16,0.1,10,5.0,0.01,0,0.0,10.11,94840
9,BUY,ST_FLIP_RED,2025-01-02T05:00:00,2025-01-02T11:00:00,long,94840,95522,100,0.1,9484.0,100.0,68.2,58.09,4879.56,0.06,682,0.72,0,0.0,33.01,2772.84,0.03,948.4,0.1,10,5.0,0.01,0,0.0,10.11,94716
10,SELL,ST_FLIP_GREEN,2025-01-02T11:00:00,2025-01-02T12:00:00,short,95522,95584,100,0.1,9552.2,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.06,16.7,1402.8,0.02,955.22,0.1,10,5.0,0.01,0,0.0,10.11,95646
11,BUY,ST_FLIP_RED,2025-01-02T12:00:00,2025-01-02T19:00:00,long,95584,96514,100,0.1,9558.4,100.0,93.0,82.89,6962.76,0.08,930,0.97,0,0.0,99.59,8365.56,0.1,955.84,0.1,10,5.0,0.01,0,0.0,10.11,95460
12,SELL,ST_FLIP_GREEN,2025-01-02T19:00:00,2025-01-02T20:00:00,short,96514,96576,100,0.1,9651.4,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.06,83.28,6995.52,0.08,965.14,0.1,10,5.0,0.01,0,0.0,10.11,96638
13,BUY,ST_FLIP_RED,2025-01-02T20:00:00,2025-01-02T22:00:00,long,96576,97134,100,0.1,9657.6,100.0,55.8,45.69,3837.96,0.05,558,0.58,0,0.0,128.97,10833.48,0.13,965.76,0.1,10,5.0,0.01,0,0.0,10.11,96452
14,SELL,ST_FLIP_GREEN,2025-01-02T22:00:00,2025-01-03T00:00:00,short,97134,97072,100,0.1,9713.4,100.0,6.2,-3.91,-328.44,-0.0,62,0.06,0,0.0,125.06,10505.04,0.13,971.34,0.1,10,5.0,0.01,0,0.0,10.11,97258
15,BUY,ST_FLIP_RED,2025-01-03T00:00:00,2025-01-03T02:00:00,long,97072,97382,100,0.1,9707.2,100.0,31.0,20.89,1754.76,0.02,310,0.32,0,0.0,145.95,12259.8,0.15,970.72,0.1,10,5.0,0.01,0,0.0,10.11,96948
16,SELL,ST_FLIP_GREEN,2025-01-03T02:00:00,2025-01-03T07:00:00,short,97382,97072,100,0.1,9738.2,100.0,31.0,20.89,1754.76,0.02,310,0.32,0,0.0,166.84,14014.56,0.17,973.82,0.1,10,5.0,0.01,0,0.0,10.11,97506
17,BUY,ST_FLIP_RED,2025-01-03T07:00:00,2025-01-03T08:00:00,long,97072,97072,100,0.1,9707.2,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,156.73,13165.32,0.16,970.72,0.1,10,5.0,0.01,0,0.0,10.11,96948
18,SELL,ST_FLIP_GREEN,2025-01-03T08:00:00,2025-01-03T15:00:00,short,97072,96514,100,0.1,9707.2,100.0,55.8,45.69,3837.96,0.05,558,0.57,0,0.0,202.42,17003.28,0.2,970.72,0.1,10,5.0,0.01,0,0.0,10.11,97196
19,BUY,ST_FLIP_RED,2025-01-03T15:00:00,2025-01-03T18:00:00,long,96514,96638,100,0.1,9651.4,100.0,12.4,2.29,192.36,0.0,124,0.13,0,0.0,204.71,17195.64,0.2,965.14,0.1,10,5.0,0.01,0,0.0,10.11,96390
20,SELL,ST_FLIP_GREEN,2025-01-03T18:00:00,2025-01-03T19:00:00,short,96638,96638,100,0.1,9663.8,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,194.6,16346.4,0.19,966.38,0.1,10,5.0,0.01,0,0.0,10.11,96762
21,BUY,ST_FLIP_RED,2025-01-03T19:00:00,2025-01-04T02:00:00,long,96638,98436,100,0.1,9663.8,100.0,179.8,169.69,14253.96,0.17,1798,1.86,0,0.0,364.29,30600.36,0.36,966.38,0.1,10,5.0,0.01,0,0.0,10.11,96514
22,SELL,ST_FLIP_GREEN,2025-01-04T02:00:00,2025-01-04T03:00:00,short,98436,98374,100,0.1,9843.6,100.0,6.2,-3.91,-328.44,-0.0,62,0.06,0,0.0,360.38,30271.92,0.36,984.36,0.1,10,5.0,0.01,0,0.0,10.11,98560
23,BUY,ST_FLIP_RED,2025-01-04T03:00:00,2025-01-04T04:00:00,long,98374,98250,100,0.1,9837.4,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.13,337.87,28381.08,0.34,983.74,0.1,10,5.0,0.01,0,0.0,10.11,98250
24,SELL,ST_FLIP_GREEN,2025-01-04T04:00:00,2025-01-04T08:00:00,short,98250,98064,100,0.1,9825.0,100.0,18.6,8.49,713.16,0.01,186,0.19,0,0.0,346.36,29094.24,0.35,982.5,0.1,10,5.0,0.01,0,0.0,10.11,98374
25,BUY,ST_FLIP_RED,2025-01-04T08:00:00,2025-01-04T09:00:00,long,98064,97878,100,0.1,9806.4,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.19,317.65,26682.6,0.32,980.64,0.1,10,5.0,0.01,0,0.0,10.11,97940
26,SELL,ST_FLIP_GREEN,2025-01-04T09:00:00,2025-01-04T10:00:00,short,97878,98064,100,0.1,9787.8,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.19,288.94,24270.96,0.29,978.78,0.1,10,5.0,0.01,0,0.0,10.11,98002
27,BUY,ST_FLIP_RED,2025-01-04T10:00:00,2025-01-04T14:00:00,long,98064,97940,100,0.1,9806.4,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.13,266.43,22380.12,0.27,980.64,0.1,10,5.0,0.01,0,0.0,10.11,97940
28,SELL,ST_FLIP_GREEN,2025-01-04T14:00:00,2025-01-04T19:00:00,short,97940,97940,100,0.1,9794.0,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,256.32,21530.88,0.26,979.4,0.1,10,5.0,0.01,0,0.0,10.11,98064
29,BUY,ST_FLIP_RED,2025-01-04T19:00:00,2025-01-04T20:00:00,long,97940,97816,100,0.1,9794.0,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.13,233.81,19640.04,0.23,979.4,0.1,10,5.0,0.01,0,0.0,10.11,97816
30,SELL,ST_FLIP_GREEN,2025-01-04T20:00:00,2025-01-04T23:00:00,short,97816,97878,100,0.1,9781.6,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.06,217.5,18270.0,0.22,978.16,0.1,10,5.0,0.01,0,0.0,10.11,97940
31,BUY,ST_FLIP_RED,2025-01-04T23:00:00,2025-01-05T03:00:00,long,97878,98250,100,0.1,9787.8,100.0,37.2,27.09,2275.56,0.03,372,0.38,0,0.0,244.59,20545.56,0.24,978.78,0.1,10,5.0,0.01,0,0.0,10.11,97754
32,SELL,ST_FLIP_GREEN,2025-01-05T03:00:00,2025-01-05T09:00:00,short,98250,98312,100,0.1,9825.0,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.06,228.28,19175.52,0.23,982.5,0.1,10,5.0,0.01,0,0.0,10.11,98374
33,BUY,ST_FLIP_RED,2025-01-05T09:00:00,2025-01-05T11:00:00,long,98312,98312,100,0.1,9831.2,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,218.17,18326.28,0.22,983.12,0.1,10,5.0,0.01,0,0.0,10.11,98188
34,SELL,ST_FLIP_GREEN,2025-01-05T11:00:00,2025-01-05T18:00:00,short,98312,97754,100,0.1,9831.2,100.0,55.8,45.69,3837.96,0.05,558,0.57,0,0.0,263.86,22164.24,0.26,983.12,0.1,10,5.0,0.01,0,0.0,10.11,98436
35,BUY,ST_FLIP_RED,2025-01-05T18:00:00,2025-01-05T19:00:00,long,97754,97754,100,0.1,9775.4,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,253.75,21315.0,0.25,977.54,0.1,10,5.0,0.01,0,0.0,10.11,97630
36,SELL,ST_FLIP_GREEN,2025-01-05T19:00:00,2025-01-05T20:00:00,short,97754,97568,100,0.1,9775.4,100.0,18.6,8.49,713.16,0.01,186,0.19,0,0.0,262.24,22028.16,0.26,977.54,0.1,10,5.0,0.01,0,0.0,10.11,97878
37,BUY,ST_FLIP_RED,2025-01-05T20:00:00,2025-01-05T23:00:00,long,97568,97816,100,0.1,9756.8,100.0,24.8,14.69,1233.96,0.01,248,0.25,0,0.0,276.93,23262.12,0.28,975.68,0.1,10,5.0,0.01,0,0.0,10.11,97444
38,SELL,ST_FLIP_GREEN,2025-01-05T23:00:00,2025-01-06T00:00:00,short,97816,97816,100,0.1,9781.6,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,266.82,22412.88,0.27,978.16,0.1,10,5.0,0.01,0,0.0,10.11,97940
39,BUY,ST_FLIP_RED,2025-01-06T00:00:00,2025-01-06T02:00:00,long,97816,98250,100,0.1,9781.6,100.0,43.4,33.29,2796.36,0.03,434,0.44,0,0.0,300.11,25209.24,0.3,978.16,0.1,10,5.0,0.01,0,0.0,10.11,97692
40,SELL,ST_FLIP_GREEN,2025-01-06T02:00:00,2025-01-06T03:00:00,short,98250,98436,100,0.1,9825.0,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.19,271.4,22797.6,0.27,982.5,0.1,10,5.0,0.01,0,0.0,10.11,98374
41,BUY,ST_FLIP_RED,2025-01-06T03:00:00,2025-01-06T06:00:00,long,98436,98374,100,0.1,9843.6,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.06,255.09,21427.56,0.26,984.36,0.1,10,5.0,0.01,0,0.0,10.11,98312
42,SELL,ST_FLIP_GREEN,2025-01-06T06:00:00,2025-01-06T07:00:00,short,98374,98250,100,0.1,9837.4,100.0,12.4,2.29,192.36,0.0,124,0.13,0,0.0,257.38,21619.92,0.26,983.74,0.1,10,5.0,0.01,0,0.0,10.11,98498
