trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_FLIP_RED,2025-07-02T10:00:00,2025-07-03T10:00:00,long,106315,108955,100,0.1,10631.5,100.0,264,253.89,21326.76,0.25,2640,2.48,0,0.0,253.89,21326.76,0.25,1063.15,0.1,10,5.0,0.01,0,0.0,10.11,105835
2,SELL_B,ST_FLIP_GREEN,2025-07-03T10:00:00,2025-07-03T10:00:00,short,108955,109435,100,0.1,10895.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.44,195.78,16445.52,0.2,1089.55,0.1,10,5.0,0.01,0,0.0,10.11,109435
3,SELL_B,ST_FLIP_GREEN,2025-07-03T22:00:00,2025-07-06T18:00:00,short,109435,108475,100,0.1,10943.5,100.0,96,85.89,7214.76,0.09,960,0.88,0,0.0,281.67,23660.28,0.28,1094.35,0.1,10,5.0,0.01,0,0.0,10.11,109915
4,BUY_A,ST_FLIP_RED,2025-07-06T18:00:00,2025-07-07T18:00:00,long,108715,108235,100,0.1,10871.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.44,223.56,18779.04,0.22,1087.15,0.1,10,5.0,0.01,0,0.0,10.11,108235
5,SELL_A,ST_FLIP_GREEN,2025-07-07T22:00:00,2025-07-08T06:00:00,short,107995,107995,100,0.1,10799.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,213.45,17929.8,0.21,1079.95,0.1,10,5.0,0.01,0,0.0,10.11,108475
6,BUY_A,ST_FLIP_RED,2025-07-08T06:00:00,2025-07-08T12:00:00,long,107995,108235,100,0.1,10799.5,100.0,24,13.89,1166.76,0.01,240,0.22,0,0.0,227.34,19096.56,0.23,1079.95,0.1,10,5.0,0.01,0,0.0,10.11,107515
7,SELL_B,ST_FLIP_GREEN,2025-07-08T12:00:00,2025-07-08T22:00:00,short,108235,108955,100,0.1,10823.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.67,145.23,12199.32,0.15,1082.35,0.1,10,5.0,0.01,0,0.0,10.11,108715
8,BUY_B,ST_FLIP_RED,2025-07-08T22:00:00,2025-07-09T12:00:00,long,108955,108715,100,0.1,10895.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.22,111.12,9334.08,0.11,1089.55,0.1,10,5.0,0.01,0,0.0,10.11,108475
9,SELL_A,ST_FLIP_GREEN,2025-07-09T12:00:00,2025-07-09T16:00:00,short,108715,109435,100,0.1,10871.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.66,29.01,2436.84,0.03,1087.15,0.1,10,5.0,0.01,0,0.0,10.11,109195
10,BUY_B,ST_FLIP_RED,2025-07-09T16:00:00,2025-07-09T22:00:00,long,109435,109195,100,0.1,10943.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.22,-5.1,-428.4,-0.01,1094.35,0.1,10,5.0,0.01,0,0.0,10.11,108955
