2026-09-26,06:24:00,83875.0,83884.0,83875.0,83884.0,2462.0
2026-09-26,06:25:00,83883.5,83886.5,83883.5,83886.5,886.0
2026-09-26,06:26:00,83886.5,83886.5,83869.0,83884.5,3082.0
2026-09-26,06:27:00,83881.0,83881.0,83876.5,83877.0,610.0
2026-09-26,06:28:00,83879.0,83898.5,83871.0,83898.0,3227.0
2026-09-26,06:29:00,83898.5,83898.5,83898.0,83898.0,691.0
2026-09-26,06:30:00,83898.5,83914.5,83898.0,83914.5,1702.0
2026-09-26,06:31:00,83914.5,83914.5,83906.0,83906.5,1420.0
2026-09-26,06:32:00,83914.0,83936.5,83914.0,83936.5,5735.0
2026-09-26,06:33:00,83936.0,83936.5,83924.0,83935.5,1422.0
2026-09-26,06:34:00,83936.0,83936.0,83881.0,83881.0,2232.0
2026-09-26,06:35:00,83881.0,83881.0,83860.0,83860.5,4568.0
2026-09-26,06:36:00,83860.0,83867.5,83860.0,83867.5,1137.0
2026-09-26,06:37:00,83867.5,83873.5,83867.0,83873.5,1685.0
2026-09-26,06:38:00,83873.5,83882.0,83873.0,83882.0,2542.0
2026-09-26,06:39:00,83881.5,83891.0,83881.5,83891.0,2346.0
2026-09-26,06:40:00,83891.0,83892.0,83890.5,83891.0,1202.0
2026-09-26,06:41:00,83890.5,83891.0,83873.0,83873.0,623.0
2026-09-26,06:42:00,83862.5,83878.5,83862.5,83878.5,161.0
2026-09-26,06:43:00,83878.5,83878.5,83878.0,83878.5,151.0
2026-09-26,06:44:00,83878.0,83878.5,83878.0,83878.0,420.0
2026-09-26,06:45:00,83878.0,83878.0,83873.0,83873.0,776.0
2026-09-26,06:46:00,83873.0,83876.5,83873.0,83876.0,748.0
2026-09-26,06:47:00,83876.0,83880.5,83875.5,83880.0,1053.0
2026-09-26,06:48:00,83880.5,83896.0,83880.5,83896.0,1313.0
2026-09-26,06:49:00,83895.5,83896.0,83895.5,83896.0,1986.0
2026-09-26,06:50:00,83896.0,83896.0,83895.5,83896.0,254.0
2026-09-26,06:51:00,83896.0,83896.0,83895.5,83895.5,442.0
2026-09-26,06:52:00,83896.0,83896.0,83895.5,83895.5,854.0
2026-09-26,06:53:00,83896.0,83896.0,83871.5,83871.5,1019.0
2026-09-26,06:54:00,83871.5,83880.0,83871.5,83880.0,567.0
2026-09-26,06:55:00,83880.0,83880.0,83879.5,83879.5,805.0
2026-09-26,06:56:00,83879.5,83880.0,83879.5,83879.5,438.0
2026-09-26,06:57:00,83880.0,83885.0,83879.5,83885.0,515.0
2026-09-26,06:58:00,83885.0,83891.5,83860.0,83860.0,579.0
2026-09-26,06:59:00,83860.0,83862.5,83847.5,83861.5,1471.0
2026-09-26,07:00:00,83862.0,83870.0,83862.0,83869.5,555.0
2026-09-26,07:01:00,83869.5,83874.0,83869.5,83873.5,508.0
2026-09-26,07:02:00,83874.0,83874.0,83873.5,83873.5,751.0
2026-09-26,07:03:00,83874.0,83920.0,83873.5,83920.0,3898.0
2026-09-26,07:04:00,83919.5,83956.0,83919.5,83942.0,10429.0
2026-09-26,07:05:00,83941.5,83960.0,83941.5,83946.5,3074.0
2026-09-26,07:06:00,83946.5,83968.5,83946.5,83968.5,7576.0
2026-09-26,07:07:00,83968.5,83970.0,83968.5,83969.5,3317.0
2026-09-26,07:08:00,83970.0,83975.0,83969.5,83975.0,5609.0
2026-09-26,07:09:00,83975.0,83980.0,83941.0,83958.0,6022.0
2026-09-26,07:10:00,83958.5,83958.5,83958.0,83958.0,2949.0
2026-09-26,07:11:00,83958.0,83966.5,83958.0,83966.0,2655.0
2026-09-26,07:12:00,83966.5,83970.0,83966.0,83969.5,1549.0
2026-09-26,07:13:00,83972.0,83978.5,83965.0,83965.5,1232.0
2026-09-26,07:14:00,83965.0,83976.0,83965.0,83975.5,1243.0
2026-09-26,07:15:00,83976.0,83976.0,83971.0,83971.0,2760.0
2026-09-26,07:16:00,83971.0,83971.5,83955.0,83955.0,2282.0
2026-09-26,07:17:00,83955.0,83964.0,83955.0,83963.5,1972.0
2026-09-26,07:18:00,83963.5,83985.5,83963.5,83985.0,2922.0
2026-09-26,07:19:00,83985.5,83985.5,83981.0,83981.0,4251.0
2026-09-26,07:20:00,83981.0,83985.0,83981.0,83984.5,1531.0
2026-09-26,07:21:00,83984.5,83985.0,83984.5,83985.0,2923.0
2026-09-26,07:22:00,83985.0,83985.0,83972.0,83976.0,2831.0
2026-09-26,07:23:00,83975.5,83984.5,83975.5,83984.5,555.0
2026-09-26,07:24:00,83984.0,83984.5,83984.0,83984.5,1601.0
2026-09-26,07:25:00,83983.0,83983.0,83971.0,83971.0,4489.0
2026-09-26,07:26:00,83971.0,83971.5,83971.0,83971.5,1613.0
