trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,SELL,ST_FLIP_GREEN,2025-06-27T06:00:00,2025-06-29T10:00:00,short,106737.5,107937.5,100,0.1,10673.75,100.0,-120,-124.11,-10425.24,-0.12,0,0.0,1200,1.12,-124.11,-10425.24,-0.12,1067.38,0.1,4,2.0,0.01,0,0.0,4.11,107137.5
2,BUY,ST_FLIP_RED,2025-07-02T04:00:00,2025-07-03T14:00:00,long,106537.5,109137.5,100,0.1,10653.75,100.0,260,255.89,21494.76,0.26,2600,2.44,0,0.0,131.78,11069.52,0.13,1065.38,0.1,4,2.0,0.01,0,0.0,4.11,106137.5
3,SELL,ST_FLIP_GREEN,2025-07-03T14:00:00,2025-07-06T12:00:00,short,109137.5,108537.5,100,0.1,10913.75,100.0,60,55.89,4694.76,0.06,600,0.55,0,0.0,187.67,15764.28,0.19,1091.38,0.1,4,2.0,0.01,0,0.0,4.11,109537.5
4,BUY,ST_FLIP_RED,2025-07-06T12:00:00,2025-07-07T14:00:00,long,108537.5,108337.5,100,0.1,10853.75,100.0,-20,-24.11,-2025.24,-0.02,0,0.0,200,0.18,163.56,13739.04,0.16,1085.38,0.1,4,2.0,0.01,0,0.0,4.11,108137.5
5,SELL,ST_FLIP_GREEN,2025-07-07T14:00:00,2025-07-08T12:00:00,short,108337.5,108737.5,100,0.1,10833.75,100.0,-40,-44.11,-3705.24,-0.04,0,0.0,400,0.37,119.45,10033.8,0.12,1083.38,0.1,4,2.0,0.01,0,0.0,4.11,108737.5
6,BUY,ST_FLIP_RED,2025-07-08T12:00:00,2025-07-11T14:00:00,long,108737.5,117337.5,100,0.1,10873.75,100.0,860,855.89,71894.76,0.86,8600,7.91,0,0.0,975.34,81928.56,0.98,1087.38,0.1,4,2.0,0.01,0,0.0,4.11,108337.5
7,SELL,ST_FLIP_GREEN,2025-07-11T14:00:00,2025-07-11T18:00:00,short,117337.5,117937.5,100,0.1,11733.75,100.0,-60,-64.11,-5385.24,-0.06,0,0.0,600,0.51,911.23,76543.32,0.91,1173.38,0.1,4,2.0,0.01,0,0.0,4.11,117737.5
8,BUY,ST_FLIP_RED,2025-07-11T18:00:00,2025-07-14T10:00:00,long,117937.5,121737.5,100,0.1,11793.75,100.0,380,375.89,31574.76,0.38,3800,3.22,0,0.0,1287.12,108118.08,1.29,1179.38,0.1,4,2.0,0.01,0,0.0,4.11,117537.5
9,SELL,ST_FLIP_GREEN,2025-07-14T10:00:00,2025-07-15T12:00:00,short,121737.5,117937.5,100,0.1,12173.75,100.0,380,375.89,31574.76,0.38,3800,3.12,0,0.0,1663.01,139692.84,1.66,1217.38,0.1,4,2.0,0.01,0,0.0,4.11,122137.5
10,BUY,ST_FLIP_RED,2025-07-15T12:00:00,2025-07-15T14:00:00,long,117937.5,117137.5,100,0.1,11793.75,100.0,-80,-84.11,-7065.24,-0.08,0,0.0,800,0.68,1578.9,132627.6,1.58,1179.38,0.1,4,2.0,0.01,0,0.0,4.11,117537.5
11,SELL,ST_FLIP_GREEN,2025-07-15T14:00:00,2025-07-15T16:00:00,short,117137.5,117337.5,100,0.1,11713.75,100.0,-20,-24.11,-2025.24,-0.02,0,0.0,200,0.17,1554.79,130602.36,1.55,1171.38,0.1,4,2.0,0.01,0,0.0,4.11,117537.5
12,BUY,ST_FLIP_RED,2025-07-15T16:00:00,2025-07-15T18:00:00,long,117337.5,116537.5,100,0.1,11733.75,100.0,-80,-84.11,-7065.24,-0.08,0,0.0,800,0.68,1470.68,123537.12,1.47,1173.38,0.1,4,2.0,0.01,0,0.0,4.11,116937.5
13,SELL,ST_FLIP_GREEN,2025-07-15T18:00:00,2025-07-15T20:00:00,short,116537.5,117337.5,100,0.1,11653.75,100.0,-80,-84.11,-7065.24,-0.08,0,0.0,800,0.69,1386.57,116471.88,1.39,1165.38,0.1,4,2.0,0.01,0,0.0,4.11,116937.5
14,BUY,ST_FLIP_RED,2025-07-15T20:00:00,2025-07-17T00:00:00,long,117337.5,118137.5,100,0.1,11733.75,100.0,80,75.89,6374.76,0.08,800,0.68,0,0.0,1462.46,122846.64,1.46,1173.38,0.1,4,2.0,0.01,0,0.0,4.11,116937.5
15,SELL,ST_FLIP_GREEN,2025-07-17T00:00:00,2025-07-17T16:00:00,short,118137.5,119137.5,100,0.1,11813.75,100.0,-100,-104.11,-8745.24,-0.1,0,0.0,1000,0.85,1358.35,114101.4,1.36,1181.38,0.1,4,2.0,0.01,0,0.0,4.11,118537.5
16,SELL,ST_FLIP_GREEN,2025-07-17T22:00:00,2025-07-18T00:00:00,short,119137.5,120137.5,100,0.1,11913.75,100.0,-100,-104.11,-8745.24,-0.1,0,0.0,1000,0.84,1254.24,105356.16,1.25,1191.38,0.1,4,2.0,0.01,0,0.0,4.11,119537.5
17,BUY,ST_FLIP_RED,2025-07-18T00:00:00,2025-07-18T06:00:00,long,120137.5,119537.5,100,0.1,12013.75,100.0,-60,-64.11,-5385.24,-0.06,0,0.0,600,0.5,1190.13,99970.92,1.19,1201.38,0.1,4,2.0,0.01,0,0.0,4.11,119737.5
18,SELL,ST_FLIP_GREEN,2025-07-18T06:00:00,2025-07-20T14:00:00,short,119537.5,118537.5,100,0.1,11953.75,100.0,100,95.89,8054.76,0.1,1000,0.84,0,0.0,1286.02,108025.68,1.29,1195.38,0.1,4,2.0,0.01,0,0.0,4.11,119937.5
19,BUY,ST_FLIP_RED,2025-07-20T14:00:00,2025-07-20T22:00:00,long,118537.5,117337.5,100,0.1,11853.75,100.0,-120,-124.11,-10425.24,-0.12,0,0.0,1200,1.01,1161.91,97600.44,1.16,1185.38,0.1,4,2.0,0.01,0,0.0,4.11,118137.5
20,SELL,ST_FLIP_GREEN,2025-07-21T10:00:00,2025-07-22T06:00:00,short,118337.5,117737.5,100,0.1,11833.75,100.0,60,55.89,4694.76,0.06,600,0.51,0,0.0,1217.8,102295.2,1.22,1183.38,0.1,4,2.0,0.01,0,0.0,4.11,118737.5
21,BUY,ST_FLIP_RED,2025-07-22T06:00:00,2025-07-22T12:00:00,long,117737.5,118137.5,100,0.1,11773.75,100.0,40,35.89,3014.76,0.04,400,0.34,0,0.0,1253.69,105309.96,1.25,1177.38,0.1,4,2.0,0.01,0,0.0,4.11,117337.5
22,SELL,ST_FLIP_GREEN,2025-07-22T12:00:00,2025-07-22T16:00:00,short,118137.5,119137.5,100,0.1,11813.75,100.0,-100,-104.11,-8745.24,-0.1,0,0.0,1000,0.85,1149.58,96564.72,1.15,1181.38,0.1,4,2.0,0.01,0,0.0,4.11,118537.5
23,BUY,ST_FLIP_RED,2025-07-22T16:00:00,2025-07-23T02:00:00,long,119137.5,118937.5,100,0.1,11913.75,100.0,-20,-24.11,-2025.24,-0.02,0,0.0,200,0.17,1125.47,94539.48,1.13,1191.38,0.1,4,2.0,0.01,0,0.0,4.11,118737.5
24,SELL,ST_FLIP_GREEN,2025-07-23T02:00:00,2025-07-23T14:00:00,short,118937.5,118537.5,100,0.1,11893.75,100.0,40,35.89,3014.76,0.04,400,0.34,0,0.0,1161.36,97554.24,1.16,1189.38,0.1,4,2.0,0.01,0,0.0,4.11,119337.5
25,BUY,ST_FLIP_RED,2025-07-23T14:00:00,2025-07-24T04:00:00,long,118537.5,117737.5,100,0.1,11853.75,100.0,-80,-84.11,-7065.24,-0.08,0,0.0,800,0.67,1077.25,90489.0,1.08,1185.38,0.1,4,2.0,0.01,0,0.0,4.11,118137.5
