trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_FLIP_RED,2025-07-02T08:00:00,2025-07-03T06:00:00,long,106075,108475,100,0.1,10607.5,100.0,240,229.89,19310.76,0.23,2400,2.26,0,0.0,229.89,19310.76,0.23,1060.75,0.1,10,5.0,0.01,0,0.0,10.11,105595
2,SELL_B,ST_FLIP_GREEN,2025-07-03T06:00:00,2025-07-03T10:00:00,short,108475,109195,100,0.1,10847.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.66,147.78,12413.52,0.15,1084.75,0.1,10,5.0,0.01,0,0.0,10.11,108955
3,SELL_B,ST_FLIP_GREEN,2025-07-03T20:00:00,2025-07-05T02:00:00,short,108955,108235,100,0.1,10895.5,100.0,72,61.89,5198.76,0.06,720,0.66,0,0.0,209.67,17612.28,0.21,1089.55,0.1,10,5.0,0.01,0,0.0,10.11,109435
4,BUY_A,ST_FLIP_RED,2025-07-06T18:00:00,2025-07-07T14:00:00,long,108475,108475,100,0.1,10847.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,199.56,16763.04,0.2,1084.75,0.1,10,5.0,0.01,0,0.0,10.11,107995
5,SELL_A,ST_FLIP_GREEN,2025-07-07T18:00:00,2025-07-08T04:00:00,short,108235,108475,100,0.1,10823.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.22,165.45,13897.8,0.17,1082.35,0.1,10,5.0,0.01,0,0.0,10.11,108715
6,BUY_A,ST_FLIP_RED,2025-07-08T04:00:00,2025-07-08T06:00:00,long,108475,107755,100,0.1,10847.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.66,83.34,7000.56,0.08,1084.75,0.1,10,5.0,0.01,0,0.0,10.11,107995
7,SELL_B,ST_FLIP_GREEN,2025-07-08T06:00:00,2025-07-08T22:00:00,short,107755,108715,100,0.1,10775.5,100.0,-96,-106.11,-8913.24,-0.11,0,0.0,960,0.89,-22.77,-1912.68,-0.02,1077.55,0.1,10,5.0,0.01,0,0.0,10.11,108235
8,BUY_B,ST_FLIP_RED,2025-07-08T22:00:00,2025-07-09T08:00:00,long,108715,108235,100,0.1,10871.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.44,-80.88,-6793.92,-0.08,1087.15,0.1,10,5.0,0.01,0,0.0,10.11,108235
9,SELL_A,ST_FLIP_GREEN,2025-07-09T08:00:00,2025-07-09T16:00:00,short,108235,109195,100,0.1,10823.5,100.0,-96,-106.11,-8913.24,-0.11,0,0.0,960,0.89,-186.99,-15707.16,-0.19,1082.35,0.1,10,5.0,0.01,0,0.0,10.11,108715
10,BUY_B,ST_FLIP_RED,2025-07-09T16:00:00,2025-07-09T18:00:00,long,109195,108715,100,0.1,10919.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.44,-245.1,-20588.4,-0.25,1091.95,0.1,10,5.0,0.01,0,0.0,10.11,108715
11,SELL_A,ST_FLIP_GREEN,2025-07-09T18:00:00,2025-07-09T22:00:00,short,108715,109675,100,0.1,10871.5,100.0,-96,-106.11,-8913.24,-0.11,0,0.0,960,0.88,-351.21,-29501.64,-0.35,1087.15,0.1,10,5.0,0.01,0,0.0,10.11,109195
12,BUY_B,ST_FLIP_RED,2025-07-09T22:00:00,2025-07-11T20:00:00,long,109675,117355,100,0.1,10967.5,100.0,768,757.89,63662.76,0.76,7680,7.0,0,0.0,406.68,34161.12,0.41,1096.75,0.1,10,5.0,0.01,0,0.0,10.11,109195
13,SELL_B,ST_FLIP_GREEN,2025-07-11T20:00:00,2025-07-12T00:00:00,short,117355,117835,100,0.1,11735.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.41,348.57,29279.88,0.35,1173.55,0.1,10,5.0,0.01,0,0.0,10.11,117835
14,SELL_B,ST_FLIP_GREEN,2025-07-12T02:00:00,2025-07-12T06:00:00,short,117355,117835,100,0.1,11735.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.41,290.46,24398.64,0.29,1173.55,0.1,10,5.0,0.01,0,0.0,10.11,117835
15,BUY_A,ST_FLIP_RED,2025-07-13T16:00:00,2025-07-14T02:00:00,long,118075,118315,100,0.1,11807.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,304.35,25565.4,0.3,1180.75,0.1,10,5.0,0.01,0,0.0,10.11,117595
16,SELL_A,ST_FLIP_GREEN,2025-07-14T02:00:00,2025-07-14T04:00:00,short,118315,119035,100,0.1,11831.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.61,222.24,18668.16,0.22,1183.15,0.1,10,5.0,0.01,0,0.0,10.11,118795
17,BUY_A,ST_FLIP_RED,2025-07-14T04:00:00,2025-07-14T16:00:00,long,119275,121675,100,0.1,11927.5,100.0,240,229.89,19310.76,0.23,2400,2.01,0,0.0,452.13,37978.92,0.45,1192.75,0.1,10,5.0,0.01,0,0.0,10.11,118795
18,SELL_B,ST_FLIP_GREEN,2025-07-14T16:00:00,2025-07-15T18:00:00,short,121675,117595,100,0.1,12167.5,100.0,408,397.89,33422.76,0.4,4080,3.35,0,0.0,850.02,71401.68,0.85,1216.75,0.1,10,5.0,0.01,0,0.0,10.11,122155
19,BUY_B,ST_FLIP_RED,2025-07-15T18:00:00,2025-07-15T20:00:00,long,117595,116875,100,0.1,11759.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.61,767.91,64504.44,0.77,1175.95,0.1,10,5.0,0.01,0,0.0,10.11,117115
20,BUY_B,ST_FLIP_RED,2025-07-16T02:00:00,2025-07-16T18:00:00,long,117355,118315,100,0.1,11735.5,100.0,96,85.89,7214.76,0.09,960,0.82,0,0.0,853.8,71719.2,0.85,1173.55,0.1,10,5.0,0.01,0,0.0,10.11,116875
21,BUY_B,ST_FLIP_RED,2025-07-16T20:00:00,2025-07-17T04:00:00,long,119035,118795,100,0.1,11903.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.2,819.69,68853.96,0.82,1190.35,0.1,10,5.0,0.01,0,0.0,10.11,118555
22,SELL_A,ST_FLIP_GREEN,2025-07-17T04:00:00,2025-07-17T18:00:00,short,118795,118315,100,0.1,11879.5,100.0,48,37.89,3182.76,0.04,480,0.4,0,0.0,857.58,72036.72,0.86,1187.95,0.1,10,5.0,0.01,0,0.0,10.11,119275
23,BUY_A,ST_FLIP_RED,2025-07-17T18:00:00,2025-07-18T00:00:00,long,118555,118795,100,0.1,11855.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,871.47,73203.48,0.87,1185.55,0.1,10,5.0,0.01,0,0.0,10.11,118075
24,BUY_B,ST_FLIP_RED,2025-07-18T02:00:00,2025-07-18T04:00:00,long,119515,119515,100,0.1,11951.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,861.36,72354.24,0.86,1195.15,0.1,10,5.0,0.01,0,0.0,10.11,119035
25,SELL_A,ST_FLIP_GREEN,2025-07-18T04:00:00,2025-07-18T06:00:00,short,119515,119995,100,0.1,11951.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.4,803.25,67473.0,0.8,1195.15,0.1,10,5.0,0.01,0,0.0,10.11,119995
26,BUY_A,ST_FLIP_RED,2025-07-18T06:00:00,2025-07-18T12:00:00,long,120235,119515,100,0.1,12023.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.6,721.14,60575.76,0.72,1202.35,0.1,10,5.0,0.01,0,0.0,10.11,119755
27,SELL_B,ST_FLIP_GREEN,2025-07-18T12:00:00,2025-07-19T02:00:00,short,119515,117835,100,0.1,11951.5,100.0,168,157.89,13262.76,0.16,1680,1.41,0,0.0,879.03,73838.52,0.88,1195.15,0.1,10,5.0,0.01,0,0.0,10.11,119995
28,BUY_A,ST_FLIP_RED,2025-07-19T02:00:00,2025-07-21T02:00:00,long,117835,117835,100,0.1,11783.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,868.92,72989.28,0.87,1178.35,0.1,10,5.0,0.01,0,0.0,10.11,117355
29,SELL_A,ST_FLIP_GREEN,2025-07-21T02:00:00,2025-07-21T06:00:00,short,117355,117835,100,0.1,11735.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.41,810.81,68108.04,0.81,1173.55,0.1,10,5.0,0.01,0,0.0,10.11,117835
30,BUY_A,ST_FLIP_RED,2025-07-21T06:00:00,2025-07-21T14:00:00,long,117835,118315,100,0.1,11783.5,100.0,48,37.89,3182.76,0.04,480,0.41,0,0.0,848.7,71290.8,0.85,1178.35,0.1,10,5.0,0.01,0,0.0,10.11,117355
31,BUY_B,ST_FLIP_RED,2025-07-21T18:00:00,2025-07-21T20:00:00,long,119035,118075,100,0.1,11903.5,100.0,-96,-106.11,-8913.24,-0.11,0,0.0,960,0.81,742.59,62377.56,0.74,1190.35,0.1,10,5.0,0.01,0,0.0,10.11,118555
32,SELL_B,ST_FLIP_GREEN,2025-07-21T20:00:00,2025-07-22T10:00:00,short,118075,117835,100,0.1,11807.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,756.48,63544.32,0.76,1180.75,0.1,10,5.0,0.01,0,0.0,10.11,118555
33,BUY_A,ST_FLIP_RED,2025-07-22T14:00:00,2025-07-22T18:00:00,long,118075,118315,100,0.1,11807.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,770.37,64711.08,0.77,1180.75,0.1,10,5.0,0.01,0,0.0,10.11,117595
34,BUY_B,ST_FLIP_RED,2025-07-22T20:00:00,2025-07-23T08:00:00,long,119035,119035,100,0.1,11903.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,760.26,63861.84,0.76,1190.35,0.1,10,5.0,0.01,0,0.0,10.11,118555
35,SELL_A,ST_FLIP_GREEN,2025-07-23T08:00:00,2025-07-24T02:00:00,short,119035,118795,100,0.1,11903.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,774.15,65028.6,0.77,1190.35,0.1,10,5.0,0.01,0,0.0,10.11,119515
36,SELL_B,ST_FLIP_GREEN,2025-07-24T08:00:00,2025-07-24T12:00:00,short,118075,118555,100,0.1,11807.5,100.0,-48,-58.11,-4881.24,-0.06,0,0.0,480,0.41,716.04,60147.36,0.72,1180.75,0.1,10,5.0,0.01,0,0.0,10.11,118555
37,BUY_A,ST_FLIP_RED,2025-07-24T12:00:00,2025-07-25T02:00:00,long,118555,118315,100,0.1,11855.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.2,681.93,57282.12,0.68,1185.55,0.1,10,5.0,0.01,0,0.0,10.11,118075
38,SELL_B,ST_FLIP_GREEN,2025-07-25T02:00:00,2025-07-25T14:00:00,short,118315,116155,100,0.1,11831.5,100.0,216,205.89,17294.76,0.21,2160,1.83,0,0.0,887.82,74576.88,0.89,1183.15,0.1,10,5.0,0.01,0,0.0,10.11,118795
39,BUY_A,ST_FLIP_RED,2025-07-25T14:00:00,2025-07-25T18:00:00,long,116155,115435,100,0.1,11615.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.62,805.71,67679.64,0.81,1161.55,0.1,10,5.0,0.01,0,0.0,10.11,115675
40,BUY_B,ST_FLIP_RED,2025-07-25T22:00:00,2025-07-28T12:00:00,long,116395,118795,100,0.1,11639.5,100.0,240,229.89,19310.76,0.23,2400,2.06,0,0.0,1035.6,86990.4,1.04,1163.95,0.1,10,5.0,0.01,0,0.0,10.11,115915
41,SELL_A,ST_FLIP_GREEN,2025-07-28T12:00:00,2025-07-29T02:00:00,short,118795,118315,100,0.1,11879.5,100.0,48,37.89,3182.76,0.04,480,0.4,0,0.0,1073.49,90173.16,1.07,1187.95,0.1,10,5.0,0.01,0,0.0,10.11,119275
42,BUY_A,ST_FLIP_RED,2025-07-29T10:00:00,2025-07-29T18:00:00,long,118795,118075,100,0.1,11879.5,100.0,-72,-82.11,-6897.24,-0.08,0,0.0,720,0.61,991.38,83275.92,0.99,1187.95,0.1,10,5.0,0.01,0,0.0,10.11,118315
43,SELL_A,ST_FLIP_GREEN,2025-07-29T18:00:00,2025-07-30T06:00:00,short,118075,118075,100,0.1,11807.5,100.0,0,-10.11,-849.24,-0.01,0,0.0,0,0.0,981.27,82426.68,0.98,1180.75,0.1,10,5.0,0.01,0,0.0,10.11,118555
44,SELL_B,ST_FLIP_GREEN,2025-07-31T00:00:00,2025-07-31T04:00:00,short,117355,117595,100,0.1,11735.5,100.0,-24,-34.11,-2865.24,-0.03,0,0.0,240,0.2,947.16,79561.44,0.95,1173.55,0.1,10,5.0,0.01,0,0.0,10.11,117835
45,BUY_A,ST_FLIP_RED,2025-07-31T04:00:00,2025-07-31T18:00:00,long,117595,117835,100,0.1,11759.5,100.0,24,13.89,1166.76,0.01,240,0.2,0,0.0,961.05,80728.2,0.96,1175.95,0.1,10,5.0,0.01,0,0.0,10.11,117115
46,BUY_B,ST_FLIP_RED,2025-07-31T20:00:00,2025-08-01T00:00:00,long,118555,117595,100,0.1,11855.5,100.0,-96,-106.11,-8913.24,-0.11,0,0.0,960,0.81,854.94,71814.96,0.85,1185.55,0.1,10,5.0,0.01,0,0.0,10.11,118075
47,SELL_B,ST_FLIP_GREEN,2025-08-01T00:00:00,2025-08-01T14:00:00,short,117595,115195,100,0.1,11759.5,100.0,240,229.89,19310.76,0.23,2400,2.04,0,0.0,1084.83,91125.72,1.08,1175.95,0.1,10,5.0,0.01,0,0.0,10.11,118075
