trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
22,SELL_A,ST_flip_green_brick,2025-08-31 10:00:00,2025-09-01 16:00:00,short,108543.5,108892.5,100,0.1,10854.35,100.0,-34.9,-45.04,-3783.15,-0.05,0.0,0.0,349.0,0.32,-216.83,-18213.72,-0.22,1085.43,0.1,10,5.0,0.04,0,0.0,10.14,0
23,BUY_A,ST_flip_red_brick,2025-09-02 08:00:00,2025-09-04 18:00:00,long,110279.0,109914.0,100,0.1,11027.9,100.0,-36.5,-46.67,-3920.49,-0.05,0.0,0.0,365.0,0.33,-263.5,-22134.21,-0.26,1102.79,0.1,10,5.0,0.07,0,0.0,10.17,0
24,BUY_B,ST_flip_red_brick,2025-09-05 12:00:00,2025-09-06 02:00:00,long,112710.0,110636.5,100,0.1,11271.0,100.0,-207.35,-217.47,-18267.27,-0.22,0.0,0.0,2073.5,1.84,-480.97,-40401.48,-0.48,1127.1,0.1,10,5.0,0.02,0,0.0,10.12,0
25,SELL_A,ST_flip_green_brick,2025-09-06 22:00:00,2025-09-07 16:00:00,short,110159.5,111089.0,100,0.1,11015.95,100.0,-92.95,-103.07,-8658.09,-0.1,0.0,0.0,929.5,0.84,-584.04,-49059.57,-0.58,1101.6,0.1,10,5.0,0.02,0,0.0,10.12,0
26,BUY_A,ST_flip_red_brick,2025-09-08 14:00:00,2025-09-09 14:00:00,long,112120.0,112669.5,100,0.1,11212.0,100.0,54.95,44.82,3764.88,0.04,549.5,0.49,0.0,0.0,-539.22,-45294.69,-0.54,1121.2,0.1,10,5.0,0.03,0,0.0,10.13,0
27,SELL_B,ST_flip_green_brick,2025-09-10 00:00:00,2025-09-10 16:00:00,short,111104.0,112553.0,100,0.1,11110.4,100.0,-144.9,-155.02,-13021.68,-0.16,0.0,0.0,1449.0,1.3,-694.24,-58316.37,-0.69,1111.04,0.1,10,5.0,0.02,0,0.0,10.12,0
28,BUY_A,ST_flip_red_brick,2025-09-11 10:00:00,2025-09-15 12:00:00,long,114226.5,115628.0,100,0.1,11422.65,100.0,140.15,129.93,10913.91,0.13,1401.5,1.23,0.0,0.0,-564.31,-47402.46,-0.56,1142.27,0.1,10,5.0,0.12,0,0.0,10.22,0
29,SELL_A,ST_flip_green_brick,2025-09-15 20:00:00,2025-09-17 00:00:00,short,114639.5,116686.0,100,0.1,11463.95,100.0,-204.65,-214.78,-18041.94,-0.21,0.0,0.0,2046.5,1.79,-779.1,-65444.4,-0.78,1146.39,0.1,10,5.0,0.04,0,0.0,10.13,0
30,SELL_B,ST_flip_green_brick,2025-09-18 00:00:00,2025-09-18 12:00:00,short,115766.5,117277.5,100,0.1,11576.65,100.0,-151.1,-161.22,-13542.06,-0.16,0.0,0.0,1511.0,1.31,-940.31,-78986.46,-0.94,1157.67,0.1,10,5.0,0.01,0,0.0,10.12,0
31,SELL_B,ST_flip_green_brick,2025-09-19 20:00:00,2025-09-24 20:00:00,short,115928.0,113533.0,100,0.1,11592.8,100.0,239.5,229.25,19257.0,0.23,2395.0,2.07,0.0,0.0,-711.06,-59729.46,-0.71,1159.28,0.1,10,5.0,0.15,0,0.0,10.25,0
32,SELL_B,ST_flip_green_brick,2025-09-25 10:00:00,2025-09-29 00:00:00,short,111661.0,110601.0,100,0.1,11166.1,100.0,106.0,95.79,8046.57,0.1,1060.0,0.95,0.0,0.0,-615.27,-51682.89,-0.62,1116.61,0.1,10,5.0,0.11,0,0.0,10.21,0
33,BUY_A,ST_flip_red_brick,2025-09-29 18:00:00,2025-09-30 20:00:00,long,113689.0,113027.0,100,0.1,11368.9,100.0,-66.2,-76.33,-6411.93,-0.08,0.0,0.0,662.0,0.58,-691.6,-58094.82,-0.69,1136.89,0.1,10,5.0,0.03,0,0.0,10.13,0
34,BUY_B,ST_flip_red_brick,2025-10-01 04:00:00,2025-10-05 20:00:00,long,113969.0,122925.0,100,0.1,11396.9,100.0,895.6,885.36,74370.24,0.89,8956.0,7.86,0.0,0.0,193.76,16275.42,0.19,1139.69,0.1,10,5.0,0.14,0,0.0,10.24,0
35,BUY_B,ST_flip_red_brick,2025-10-06 20:00:00,2025-10-07 20:00:00,long,124840.0,121102.0,100,0.1,12484.0,100.0,-373.8,-383.93,-32250.12,-0.38,0.0,0.0,3738.0,2.99,-190.17,-15974.7,-0.19,1248.4,0.1,10,5.0,0.03,0,0.0,10.13,0
36,SELL_A,ST_flip_green_brick,2025-10-09 22:00:00,2025-10-12 22:00:00,short,120648.5,113834.5,100,0.1,12064.85,100.0,681.4,671.21,56381.64,0.67,6814.0,5.65,0.0,0.0,481.04,40406.94,0.48,1206.49,0.1,10,5.0,0.09,0,0.0,10.19,0
37,BUY_A,ST_flip_red_brick,2025-10-14 00:00:00,2025-10-14 10:00:00,long,115437.5,112249.5,100,0.1,11543.75,100.0,-318.8,-328.91,-27628.65,-0.33,0.0,0.0,3188.0,2.76,152.12,12778.29,0.15,1154.38,0.1,10,5.0,0.01,0,0.0,10.11,0
38,BUY_A,ST_flip_red_brick,2025-10-16 08:00:00,2025-10-16 20:00:00,long,111504.0,108094.0,100,0.1,11150.4,100.0,-341.0,-351.12,-29493.66,-0.35,0.0,0.0,3410.0,3.06,-198.99,-16715.37,-0.2,1115.04,0.1,10,5.0,0.01,0,0.0,10.12,0
39,SELL_A,ST_flip_green_brick,2025-10-17 14:00:00,2025-10-19 22:00:00,short,103982.0,109160.5,100,0.1,10398.2,100.0,-517.85,-528.02,-44353.68,-0.53,0.0,0.0,5178.5,4.98,-727.01,-61069.05,-0.73,1039.82,0.1,10,5.0,0.07,0,0.0,10.17,0
40,BUY_A,ST_flip_red_brick,2025-10-20 10:00:00,2025-10-21 10:00:00,long,111004.0,107941.5,100,0.1,11100.4,100.0,-306.25,-316.38,-26575.92,-0.32,0.0,0.0,3062.5,2.76,-1043.39,-87644.97,-1.04,1110.04,0.1,10,5.0,0.03,0,0.0,10.13,0
41,BUY_B,ST_flip_red_brick,2025-10-21 20:00:00,2025-10-22 08:00:00,long,113600.5,108333.0,100,0.1,11360.05,100.0,-526.75,-536.87,-45096.66,-0.54,0.0,0.0,5267.5,4.64,-1580.26,-132741.63,-1.58,1136.01,0.1,10,5.0,0.01,0,0.0,10.12,0
