trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_flip_red_brick,2025-07-02 08:00:00,2025-07-04 20:00:00,long,106184.0,107498.0,100,0.1,10618.4,100.0,131.4,121.23,10182.9,0.12,1314.0,1.24,0.0,0.0,121.23,10182.9,0.12,1061.84,0.1,10,5.0,0.07,0,0.0,10.17,0
2,SELL_A,ST_flip_green_brick,2025-07-06 12:00:00,2025-07-07 00:00:00,short,107934.0,108660.0,100,0.1,10793.4,100.0,-72.6,-82.72,-6948.06,-0.08,0.0,0.0,726.0,0.67,38.51,3234.84,0.04,1079.34,0.1,10,5.0,0.01,0,0.0,10.12,0
3,BUY_A,ST_flip_red_brick,2025-07-09 16:00:00,2025-07-15 00:00:00,long,109464.5,119979.5,100,0.1,10946.45,100.0,1051.5,1041.24,87464.16,1.04,10515.0,9.61,0.0,0.0,1079.75,90699.0,1.08,1094.64,0.1,10,5.0,0.16,0,0.0,10.26,0
4,BUY_A,ST_flip_red_brick,2025-07-17 00:00:00,2025-07-17 20:00:00,long,119577.5,118563.0,100,0.1,11957.75,100.0,-101.45,-111.58,-9372.3,-0.11,0.0,0.0,1014.5,0.85,968.17,81326.7,0.97,1195.78,0.1,10,5.0,0.03,0,0.0,10.12,0
5,SELL_A,ST_flip_green_brick,2025-07-19 22:00:00,2025-07-21 12:00:00,short,117912.5,119251.0,100,0.1,11791.25,100.0,-133.85,-144.0,-12095.79,-0.14,0.0,0.0,1338.5,1.14,824.18,69230.91,0.82,1179.12,0.1,10,5.0,0.05,0,0.0,10.15,0
6,SELL_A,ST_flip_green_brick,2025-07-25 04:00:00,2025-07-26 06:00:00,short,117914.5,117579.5,100,0.1,11791.45,100.0,33.5,23.37,1962.87,0.02,335.0,0.28,0.0,0.0,847.54,71193.78,0.85,1179.14,0.1,10,5.0,0.03,0,0.0,10.13,0
7,BUY_A,ST_flip_red_brick,2025-07-27 20:00:00,2025-07-28 22:00:00,long,119378.0,117550.5,100,0.1,11937.8,100.0,-182.75,-192.88,-16202.13,-0.19,0.0,0.0,1827.5,1.53,654.66,54991.65,0.65,1193.78,0.1,10,5.0,0.03,0,0.0,10.13,0
8,SELL_A,ST_flip_green_brick,2025-07-29 20:00:00,2025-08-04 04:00:00,short,117302.0,114317.0,100,0.1,11730.2,100.0,298.5,288.24,24212.16,0.29,2985.0,2.54,0.0,0.0,942.9,79203.81,0.94,1173.02,0.1,10,5.0,0.16,0,0.0,10.26,0
9,BUY_A,ST_flip_red_brick,2025-08-04 06:00:00,2025-08-05 20:00:00,long,114682.5,113158.0,100,0.1,11468.25,100.0,-152.45,-162.6,-13658.19,-0.16,0.0,0.0,1524.5,1.33,780.3,65545.62,0.78,1146.83,0.1,10,5.0,0.05,0,0.0,10.15,0
10,BUY_A,ST_flip_red_brick,2025-08-07 14:00:00,2025-08-11 22:00:00,long,115835.5,119579.0,100,0.1,11583.55,100.0,374.35,364.12,30586.08,0.36,3743.5,3.23,0.0,0.0,1144.42,96131.7,1.14,1158.36,0.1,10,5.0,0.13,0,0.0,10.23,0
11,SELL_A,ST_flip_green_brick,2025-08-12 14:00:00,2025-08-13 08:00:00,short,118489.0,119555.0,100,0.1,11848.9,100.0,-106.6,-116.72,-9804.69,-0.12,0.0,0.0,1066.0,0.9,1027.7,86327.01,1.03,1184.89,0.1,10,5.0,0.02,0,0.0,10.12,0
12,BUY_A,ST_flip_red_brick,2025-08-13 16:00:00,2025-08-14 14:00:00,long,120529.5,121533.0,100,0.1,12052.95,100.0,100.35,90.22,7578.69,0.09,1003.5,0.83,0.0,0.0,1117.92,93905.7,1.12,1205.3,0.1,10,5.0,0.03,0,0.0,10.13,0
13,SELL_A,ST_flip_green_brick,2025-08-15 18:00:00,2025-08-17 16:00:00,short,117856.0,118201.0,100,0.1,11785.6,100.0,-34.5,-44.66,-3751.23,-0.04,0.0,0.0,345.0,0.29,1073.27,90154.47,1.07,1178.56,0.1,10,5.0,0.06,0,0.0,10.16,0
14,BUY_A,ST_flip_red_brick,2025-08-19 16:00:00,2025-08-19 20:00:00,long,115463.0,113610.5,100,0.1,11546.3,100.0,-185.25,-195.35,-16409.82,-0.2,0.0,0.0,1852.5,1.6,877.91,73744.65,0.88,1154.63,0.1,10,5.0,0.01,0,0.0,10.11,0
15,SELL_A,ST_flip_green_brick,2025-08-21 10:00:00,2025-08-22 20:00:00,short,113575.0,116386.5,100,0.1,11357.5,100.0,-281.15,-291.29,-24468.57,-0.29,0.0,0.0,2811.5,2.48,586.62,49276.08,0.59,1135.75,0.1,10,5.0,0.04,0,0.0,10.14,0
16,BUY_A,ST_flip_red_brick,2025-08-24 02:00:00,2025-08-24 18:00:00,long,115252.0,114442.0,100,0.1,11525.2,100.0,-81.0,-91.12,-7654.08,-0.09,0.0,0.0,810.0,0.7,495.5,41622.0,0.5,1152.52,0.1,10,5.0,0.02,0,0.0,10.12,0
17,SELL_A,ST_flip_green_brick,2025-08-25 02:00:00,2025-08-27 22:00:00,short,112619.5,112426.0,100,0.1,11261.95,100.0,19.35,9.17,769.86,0.01,193.5,0.17,0.0,0.0,504.66,42391.86,0.5,1126.2,0.1,10,5.0,0.09,0,0.0,10.19,0
18,BUY_A,ST_flip_red_brick,2025-08-28 10:00:00,2025-08-29 10:00:00,long,112964.0,110959.5,100,0.1,11296.4,100.0,-200.45,-210.58,-17688.72,-0.21,0.0,0.0,2004.5,1.77,294.08,24703.14,0.29,1129.64,0.1,10,5.0,0.03,0,0.0,10.13,0
19,SELL_A,ST_flip_green_brick,2025-08-31 10:00:00,2025-09-01 16:00:00,short,108543.5,108892.5,100,0.1,10854.35,100.0,-34.9,-45.04,-3783.15,-0.05,0.0,0.0,349.0,0.32,249.05,20919.99,0.25,1085.43,0.1,10,5.0,0.04,0,0.0,10.14,0
20,BUY_A,ST_flip_red_brick,2025-09-02 08:00:00,2025-09-04 18:00:00,long,110279.0,109914.0,100,0.1,11027.9,100.0,-36.5,-46.67,-3920.49,-0.05,0.0,0.0,365.0,0.33,202.37,16999.5,0.2,1102.79,0.1,10,5.0,0.07,0,0.0,10.17,0
21,SELL_B,ST_flip_green_brick,2025-09-06 02:00:00,2025-09-07 16:00:00,short,110636.5,111089.0,100,0.1,11063.65,100.0,-45.25,-55.4,-4653.39,-0.06,0.0,0.0,452.5,0.41,146.98,12346.11,0.15,1106.37,0.1,10,5.0,0.05,0,0.0,10.15,0
