trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
143,SELL,ST_FLIP_GREEN,2025-11-15T20:00:00,2025-11-16T08:00:00,short,95398,96598,2,0,190.8,100.0,-2.4,-202.51,-17010.84,-0.2,0,0.0,1200,1.26,-28447.73,-2389609.32,-28.45,19.08,0.1,200,100.0,0.01,0,0.0,200.11,95798
144,BUY,ST_FLIP_RED,2025-11-17T00:00:00,2025-11-17T12:00:00,long,94598,94598,2,0,189.2,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-28647.84,-2406418.56,-28.65,18.92,0.1,200,100.0,0.01,0,0.0,200.11,94198
145,SELL,ST_FLIP_GREEN,2025-11-17T12:00:00,2025-11-18T08:00:00,short,94598,91198,2,0,189.2,100.0,6.8,-193.31,-16238.04,-0.19,3400,3.59,0,0.0,-28841.15,-2422656.6,-28.84,18.92,0.1,200,100.0,0.01,0,0.0,200.11,94998
146,BUY,ST_FLIP_RED,2025-11-18T08:00:00,2025-11-19T02:00:00,long,91198,92198,2,0,182.4,100.0,2.0,-198.11,-16641.24,-0.2,1000,1.1,0,0.0,-29039.26,-2439297.84,-29.04,18.24,0.1,200,100.0,0.01,0,0.0,200.11,90798
147,SELL,ST_FLIP_GREEN,2025-11-19T02:00:00,2025-11-19T06:00:00,short,92198,91598,2,0,184.4,100.0,1.2,-198.91,-16708.44,-0.2,600,0.65,0,0.0,-29238.17,-2456006.28,-29.24,18.44,0.1,200,100.0,0.01,0,0.0,200.11,92598
148,BUY,ST_FLIP_RED,2025-11-19T06:00:00,2025-11-19T14:00:00,long,91598,90998,2,0,183.2,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.66,-29439.48,-2472916.32,-29.44,18.32,0.1,200,100.0,0.01,0,0.0,200.11,91198
149,SELL,ST_FLIP_GREEN,2025-11-19T14:00:00,2025-11-19T20:00:00,short,90998,89998,2,0,182.0,100.0,2.0,-198.11,-16641.24,-0.2,1000,1.1,0,0.0,-29637.59,-2489557.56,-29.64,18.2,0.1,200,100.0,0.01,0,0.0,200.11,91398
150,BUY,ST_FLIP_RED,2025-11-19T20:00:00,2025-11-20T14:00:00,long,89998,91398,2,0,180.0,100.0,2.8,-197.31,-16574.04,-0.2,1400,1.56,0,0.0,-29834.9,-2506131.6,-29.83,18.0,0.1,200,100.0,0.01,0,0.0,200.11,89598
151,SELL,ST_FLIP_GREEN,2025-11-20T14:00:00,2025-11-21T12:00:00,short,91398,83198,2,0,182.8,100.0,16.4,-183.71,-15431.64,-0.18,8200,8.97,0,0.0,-30018.61,-2521563.24,-30.02,18.28,0.1,200,100.0,0.01,0,0.0,200.11,91798
152,BUY,ST_FLIP_RED,2025-11-21T12:00:00,2025-11-21T14:00:00,long,83198,83198,2,0,166.4,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-30218.72,-2538372.48,-30.22,16.64,0.1,200,100.0,0.01,0,0.0,200.11,82798
153,SELL,ST_FLIP_GREEN,2025-11-21T14:00:00,2025-11-21T16:00:00,short,83198,83798,2,0,166.4,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.72,-30420.03,-2555282.52,-30.42,16.64,0.1,200,100.0,0.01,0,0.0,200.11,83598
154,BUY,ST_FLIP_RED,2025-11-21T16:00:00,2025-11-21T18:00:00,long,83798,83998,2,0,167.6,100.0,0.4,-199.71,-16775.64,-0.2,200,0.24,0,0.0,-30619.74,-2572058.16,-30.62,16.76,0.1,200,100.0,0.01,0,0.0,200.11,83398
155,SELL,ST_FLIP_GREEN,2025-11-21T18:00:00,2025-11-21T20:00:00,short,83998,84998,2,0,168.0,100.0,-2.0,-202.11,-16977.24,-0.2,0,0.0,1000,1.19,-30821.85,-2589035.4,-30.82,16.8,0.1,200,100.0,0.01,0,0.0,200.11,84398
156,BUY,ST_FLIP_RED,2025-11-21T20:00:00,2025-11-22T08:00:00,long,84998,84198,2,0,170.0,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.94,-31023.56,-2605979.04,-31.02,17.0,0.1,200,100.0,0.01,0,0.0,200.11,84598
157,SELL,ST_FLIP_GREEN,2025-11-22T08:00:00,2025-11-23T00:00:00,short,84198,84998,2,0,168.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.95,-31225.27,-2622922.68,-31.23,16.84,0.1,200,100.0,0.01,0,0.0,200.11,84598
158,BUY,ST_FLIP_RED,2025-11-23T00:00:00,2025-11-23T22:00:00,long,84998,86798,2,0,170.0,100.0,3.6,-196.51,-16506.84,-0.2,1800,2.12,0,0.0,-31421.78,-2639429.52,-31.42,17.0,0.1,200,100.0,0.01,0,0.0,200.11,84598
159,SELL,ST_FLIP_GREEN,2025-11-23T22:00:00,2025-11-24T16:00:00,short,86798,86998,2,0,173.6,100.0,-0.4,-200.51,-16842.84,-0.2,0,0.0,200,0.23,-31622.29,-2656272.36,-31.62,17.36,0.1,200,100.0,0.01,0,0.0,200.11,87198
160,BUY,ST_FLIP_RED,2025-11-24T16:00:00,2025-11-25T00:00:00,long,86998,87598,2,0,174.0,100.0,1.2,-198.91,-16708.44,-0.2,600,0.69,0,0.0,-31821.2,-2672980.8,-31.82,17.4,0.1,200,100.0,0.01,0,0.0,200.11,86598
161,SELL,ST_FLIP_GREEN,2025-11-25T00:00:00,2025-11-26T16:00:00,short,87598,87998,2,0,175.2,100.0,-0.8,-200.91,-16876.44,-0.2,0,0.0,400,0.46,-32022.11,-2689857.24,-32.02,17.52,0.1,200,100.0,0.01,0,0.0,200.11,87998
162,BUY,ST_FLIP_RED,2025-12-01T20:00:00,2025-12-03T14:00:00,long,85798,92598,2,0,171.6,100.0,13.6,-186.51,-15666.84,-0.19,6800,7.93,0,0.0,-32208.62,-2705524.08,-32.21,17.16,0.1,200,100.0,0.01,0,0.0,200.11,85398
