timestamp,open,high,low,close,volume,datetime
1708257600,2803.5,2808.05,2787.7,2787.7,233.0,2024-02-18 12:00:00
1708264800,2787.45,2813.55,2787.45,2807.5,233.0,2024-02-18 14:00:00
1708272000,2806.35,2822.2,2794.75,2812.7,232.0,2024-02-18 16:00:00
1708279200,2810.95,2846.1,2807.65,2828.35,233.0,2024-02-18 18:00:00
1708286400,2827.9,2848.1,2817.9,2847.95,232.0,2024-02-18 20:00:00
1708293600,2847.25,2898.75,2844.95,2882.75,233.0,2024-02-18 22:00:00
1708300800,2883.05,2892.8,2860.9,2868.35,232.0,2024-02-19 00:00:00
1708308000,2868.25,2889.45,2868.25,2886.9,233.0,2024-02-19 02:00:00
1708315200,2886.35,2909.1,2880.9,2907.6,232.0,2024-02-19 04:00:00
1708322400,2907.95,2929.4,2905.4,2925.85,232.0,2024-02-19 06:00:00
1708329600,2927.15,2927.4,2903.3,2910.0,232.0,2024-02-19 08:00:00
1708336800,2910.8,2918.35,2899.25,2912.1,232.0,2024-02-19 10:00:00
1708344000,2913.5,2919.1,2906.0,2909.0,112.0,2024-02-19 12:00:00
1708351200,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-19 14:00:00
1708358400,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-19 16:00:00
1708365600,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-19 18:00:00
1708372800,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-19 20:00:00
1708380000,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-19 22:00:00
1708387200,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-20 00:00:00
1708394400,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-20 02:00:00
1708401600,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-20 04:00:00
1708408800,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-20 06:00:00
1708416000,2909.0,2909.0,2909.0,2909.0,0.0,2024-02-20 08:00:00
1708423200,2911.7,2911.7,2911.7,2911.7,1.0,2024-02-20 10:00:00
1708430400,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 12:00:00
1708437600,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 14:00:00
1708444800,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 16:00:00
1708452000,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 18:00:00
1708459200,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 20:00:00
1708466400,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-20 22:00:00
1708473600,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-21 00:00:00
1708480800,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-21 02:00:00
1708488000,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-21 04:00:00
1708495200,2911.7,2911.7,2911.7,2911.7,0.0,2024-02-21 06:00:00
1708502400,2942.75,2949.0,2892.05,2901.05,130.0,2024-02-21 08:00:00
1708509600,2905.85,2925.9,2889.9,2900.15,230.0,2024-02-21 10:00:00
1708516800,2901.95,2929.1,2889.3,2908.0,230.0,2024-02-21 12:00:00
1708524000,2910.25,2921.8,2872.8,2915.05,230.0,2024-02-21 14:00:00
1708531200,2914.3,2937.1,2898.35,2898.95,230.0,2024-02-21 16:00:00
1708538400,2898.5,2915.65,2888.3,2913.95,230.0,2024-02-21 18:00:00
1708545600,2914.05,2928.3,2901.3,2928.3,231.0,2024-02-21 20:00:00
1708552800,2928.3,2979.15,2913.8,2969.2,231.0,2024-02-21 22:00:00
1708560000,2967.0,2968.0,2907.0,2910.7,231.0,2024-02-22 00:00:00
1708567200,2911.6,2939.7,2911.3,2935.7,231.0,2024-02-22 02:00:00
1708574400,2935.95,2943.65,2921.3,2933.55,230.0,2024-02-22 04:00:00
1708581600,2934.65,2999.0,2931.85,2994.55,232.0,2024-02-22 06:00:00
1708588800,2992.85,3033.25,2988.55,3024.75,230.0,2024-02-22 08:00:00
1708596000,3023.25,3023.25,2973.85,2984.05,208.0,2024-02-22 10:00:00
1708603200,2987.95,3020.8,2931.6,2945.55,36226.0,2024-02-22 12:00:00
1708610400,2945.5,2994.25,2940.25,2987.85,225.0,2024-02-22 14:00:00
1708617600,2986.8,2990.65,2962.3,2985.55,225.0,2024-02-22 16:00:00
1708624800,2985.25,3002.55,2977.15,2988.1,225.0,2024-02-22 18:00:00
1708632000,2987.75,3033.2,2973.0,2985.0,227.0,2024-02-22 20:00:00
1708639200,2987.6,2993.25,2970.15,2970.8,226.0,2024-02-22 22:00:00
1708646400,2972.05,2994.2,2970.3,2980.2,226.0,2024-02-23 00:00:00
1708653600,2979.95,2991.2,2934.35,2955.3,225.0,2024-02-23 02:00:00
1708660800,2954.9,2961.25,2947.9,2959.9,225.0,2024-02-23 04:00:00
1708668000,2958.45,2967.65,2924.25,2934.25,226.0,2024-02-23 06:00:00
1708675200,2933.0,2945.35,2914.05,2939.45,225.0,2024-02-23 08:00:00
1708682400,2939.6,2979.95,2933.6,2976.65,1425.0,2024-02-23 10:00:00
1708689600,2976.9,2976.9,2957.1,2975.25,226.0,2024-02-23 12:00:00
1708696800,2974.7,2996.2,2946.7,2949.9,224.0,2024-02-23 14:00:00
1708704000,2950.65,2979.85,2866.45,2977.4,226.0,2024-02-23 16:00:00
1708711200,2979.2,2983.65,2966.05,2978.05,226.0,2024-02-23 18:00:00
1708718400,2978.25,2986.6,2971.1,2974.15,226.0,2024-02-23 20:00:00
1708725600,2975.65,2980.05,2938.95,2954.1,226.0,2024-02-23 22:00:00
1708732800,2954.7,2970.15,2939.45,2942.4,227.0,2024-02-24 00:00:00
1708740000,2943.8,2966.2,2942.5,2963.5,227.0,2024-02-24 02:00:00
1708747200,2963.4,2985.4,2962.8,2980.8,226.0,2024-02-24 04:00:00
1708754400,2981.35,2998.05,2977.5,2995.6,226.0,2024-02-24 06:00:00
1708761600,2996.15,2996.15,2981.0,2991.7,227.0,2024-02-24 08:00:00
1708768800,2991.15,2998.65,2986.65,2994.15,227.0,2024-02-24 10:00:00
1708776000,2994.55,2999.9,2985.9,2998.9,226.0,2024-02-24 12:00:00
1708783200,2999.0,3001.6,2985.95,2987.6,228.0,2024-02-24 14:00:00
1708790400,2988.8,3040.9,2988.75,3023.85,226.0,2024-02-24 16:00:00
1708797600,3028.1,3037.9,3011.65,3020.85,228.0,2024-02-24 18:00:00
1708804800,3021.6,3022.9,3013.3,3018.3,228.0,2024-02-24 20:00:00
1708812000,3019.7,3029.25,3016.7,3026.25,227.0,2024-02-24 22:00:00
1708819200,3025.95,3053.05,3017.85,3052.35,228.0,2024-02-25 00:00:00
1708826400,3049.6,3085.25,3046.15,3059.55,228.0,2024-02-25 02:00:00
1708833600,3059.05,3070.6,3047.3,3067.4,228.0,2024-02-25 04:00:00
1708840800,3067.2,3081.5,3062.95,3064.45,227.0,2024-02-25 06:00:00
1708848000,3065.45,3073.25,3045.2,3054.45,228.0,2024-02-25 08:00:00
1708855200,3055.2,3074.9,3055.2,3073.7,228.0,2024-02-25 10:00:00
1708862400,3074.8,3081.3,3063.45,3070.45,232.0,2024-02-25 12:00:00
1708869600,3072.55,3108.0,2993.5,3077.2,234.0,2024-02-25 14:00:00
1708876800,3076.05,3101.05,3063.1,3095.6,232.0,2024-02-25 16:00:00
1708884000,3096.35,3121.6,3085.3,3116.1,233.0,2024-02-25 18:00:00
1708891200,3115.95,3155.9,3115.95,3146.45,233.0,2024-02-25 20:00:00
1708898400,3146.8,3149.85,3133.45,3146.85,232.0,2024-02-25 22:00:00
1708905600,3147.2,3171.5,3138.3,3141.8,234.0,2024-02-26 00:00:00
1708912800,3145.0,3145.0,3120.45,3141.25,292.0,2024-02-26 02:00:00
1708920000,3143.7,3144.8,3105.6,3107.45,233.0,2024-02-26 04:00:00
1708927200,3107.95,3115.85,3088.0,3088.15,233.0,2024-02-26 06:00:00
1708934400,3089.75,3103.15,3038.05,3042.5,233.0,2024-02-26 08:00:00
1708941600,3040.5,3071.75,3040.5,3057.95,233.0,2024-02-26 10:00:00
1708948800,3058.35,3076.0,3039.4,3061.15,233.0,2024-02-26 12:00:00
1708956000,3060.2,3147.15,3060.2,3147.15,233.0,2024-02-26 14:00:00
1708963200,3144.3,3166.2,3139.4,3152.4,232.0,2024-02-26 16:00:00
1708970400,3151.5,3185.05,3128.3,3178.65,232.0,2024-02-26 18:00:00
1708977600,3180.8,3197.3,3168.55,3187.15,234.0,2024-02-26 20:00:00
1708984800,3186.9,3190.75,3168.35,3177.0,232.0,2024-02-26 22:00:00
1708992000,3178.25,3230.8,3167.25,3226.15,234.0,2024-02-27 00:00:00
1708999200,3219.4,3281.6,3214.65,3214.95,232.0,2024-02-27 02:00:00
1709006400,3222.45,3229.95,3206.4,3222.7,234.0,2024-02-27 04:00:00
1709013600,3222.65,3238.05,3211.5,3217.5,232.0,2024-02-27 06:00:00
1709020800,3218.9,3259.05,3218.9,3258.85,234.0,2024-02-27 08:00:00
1709028000,3259.3,3268.05,3247.4,3255.5,232.0,2024-02-27 10:00:00
1709035200,3256.45,3289.55,3245.2,3267.95,234.0,2024-02-27 12:00:00
1709042400,3269.3,3274.05,3220.75,3227.6,232.0,2024-02-27 14:00:00
1709049600,3229.35,3252.95,3207.55,3226.55,233.0,2024-02-27 16:00:00
1709056800,3223.45,3261.55,3221.4,3250.2,233.0,2024-02-27 18:00:00
1709064000,3254.75,3256.3,3234.3,3249.3,233.0,2024-02-27 20:00:00
1709071200,3249.85,3269.0,3238.05,3243.3,233.0,2024-02-27 22:00:00
1709078400,3244.4,3259.55,3234.45,3235.5,234.0,2024-02-28 00:00:00
1709085600,3238.1,3250.6,3232.3,3247.95,232.0,2024-02-28 02:00:00
1709092800,3249.25,3270.25,3245.5,3253.4,233.0,2024-02-28 04:00:00
1709100000,3253.6,3307.2,3251.75,3301.3,233.0,2024-02-28 06:00:00
1709107200,3301.55,3364.9,3285.0,3361.95,233.0,2024-02-28 08:00:00
1709114400,3361.6,3370.7,3280.4,3297.05,233.0,2024-02-28 10:00:00
1709121600,3295.65,3358.2,3292.6,3355.05,232.0,2024-02-28 12:00:00
1709128800,3357.15,3379.0,3324.25,3349.95,233.0,2024-02-28 14:00:00
1709136000,3349.25,3493.85,3258.85,3347.35,233.0,2024-02-28 16:00:00
1709143200,3356.7,3360.1,3231.15,3300.95,232.0,2024-02-28 18:00:00
1709150400,3297.9,3329.25,3258.05,3325.0,234.0,2024-02-28 20:00:00
1709157600,3322.6,3384.5,3322.6,3384.4,233.0,2024-02-28 22:00:00
1709164800,3384.45,3470.25,3376.45,3420.05,233.0,2024-02-29 00:00:00
1709172000,3418.15,3427.95,3392.8,3408.1,234.0,2024-02-29 02:00:00
1709179200,3406.8,3476.45,3398.75,3472.85,232.0,2024-02-29 04:00:00
1709186400,3469.05,3495.9,3453.15,3466.4,233.0,2024-02-29 06:00:00
1709193600,3467.7,3503.35,3449.55,3466.9,233.0,2024-02-29 08:00:00
1709200800,3465.75,3526.9,3448.15,3517.5,234.0,2024-02-29 10:00:00
1709208000,3518.0,3518.65,3451.2,3481.0,232.0,2024-02-29 12:00:00
1709215200,3480.85,3498.85,3454.6,3469.1,234.0,2024-02-29 14:00:00
1709222400,3469.85,3471.5,3354.6,3385.1,233.0,2024-02-29 16:00:00
1709229600,3388.4,3411.95,3356.25,3406.15,233.0,2024-02-29 18:00:00
1709236800,3406.0,3417.65,3310.0,3349.0,234.0,2024-02-29 20:00:00
1709244000,3351.1,3358.5,3302.05,3342.2,232.0,2024-02-29 22:00:00
1709251200,3341.9,3389.45,3341.9,3376.6,234.0,2024-03-01 00:00:00
1709258400,3376.4,3382.2,3355.05,3371.7,232.0,2024-03-01 02:00:00
1709265600,3369.85,3387.9,3367.7,3370.5,234.0,2024-03-01 04:00:00
1709272800,3370.75,3399.05,3367.0,3367.1,232.0,2024-03-01 06:00:00
1709280000,3366.1,3438.85,3360.4,3430.9,234.0,2024-03-01 08:00:00
1709287200,3427.8,3428.95,3322.6,3412.05,626.0,2024-03-01 10:00:00
1709294400,3415.05,3466.0,3412.1,3439.95,234.0,2024-03-01 12:00:00
1709301600,3440.9,3450.5,3381.7,3390.7,232.0,2024-03-01 14:00:00
1709308800,3394.55,3425.85,3383.0,3420.3,233.0,2024-03-01 16:00:00
1709316000,3419.5,3436.9,3412.8,3427.55,233.0,2024-03-01 18:00:00
1709323200,3430.7,3450.55,3422.0,3427.8,232.0,2024-03-01 20:00:00
1709330400,3426.0,3448.05,3424.3,3433.0,234.0,2024-03-01 22:00:00
1709337600,3434.8,3462.15,3427.45,3444.8,232.0,2024-03-02 00:00:00
1709344800,3444.85,3447.65,3430.0,3443.35,234.0,2024-03-02 02:00:00
1709352000,3444.05,3446.25,3406.15,3420.45,232.0,2024-03-02 04:00:00
1709359200,3420.65,3450.9,3416.15,3431.95,234.0,2024-03-02 06:00:00
1709366400,3433.75,3436.9,3395.95,3404.3,232.0,2024-03-02 08:00:00
1709373600,3405.85,3417.75,3403.9,3406.0,233.0,2024-03-02 10:00:00
1709380800,3405.35,3428.6,3404.95,3411.95,233.0,2024-03-02 12:00:00
1709388000,3410.6,3424.8,3396.05,3419.3,232.0,2024-03-02 14:00:00
1709395200,3419.25,3433.0,3411.65,3415.15,234.0,2024-03-02 16:00:00
1709402400,3415.45,3432.0,3414.95,3426.4,232.0,2024-03-02 18:00:00
1709409600,3427.1,3432.6,3403.65,3408.8,234.0,2024-03-02 20:00:00
1709416800,3409.7,3422.65,3403.2,3421.65,242.0,2024-03-02 22:00:00
1709424000,3420.95,3433.9,3410.7,3431.75,234.0,2024-03-03 00:00:00
1709431200,3430.3,3432.05,3412.05,3431.9,232.0,2024-03-03 02:00:00
1709438400,3432.05,3446.5,3422.6,3423.15,234.0,2024-03-03 04:00:00
1709445600,3423.8,3426.05,3368.15,3394.0,232.0,2024-03-03 06:00:00
1709452800,3402.1,3415.55,3379.25,3407.95,232.0,2024-03-03 08:00:00
1709460000,3407.4,3415.05,3397.6,3414.85,234.0,2024-03-03 10:00:00
1709467200,3414.6,3449.65,3409.45,3429.8,232.0,2024-03-03 12:00:00
1709474400,3431.25,3436.05,3416.3,3423.0,234.0,2024-03-03 14:00:00
1709481600,3425.0,3486.8,3419.4,3464.55,232.0,2024-03-03 16:00:00
1709488800,3463.7,3476.1,3459.75,3466.75,234.0,2024-03-03 18:00:00
1709496000,3467.55,3480.05,3460.25,3477.75,232.0,2024-03-03 20:00:00
1709503200,3478.45,3494.4,3462.0,3489.45,234.0,2024-03-03 22:00:00
1709510400,3490.0,3534.45,3452.7,3480.75,232.0,2024-03-04 00:00:00
1709517600,3480.0,3501.15,3467.0,3474.05,233.0,2024-03-04 02:00:00
1709524800,3474.95,3489.2,3457.75,3466.35,233.0,2024-03-04 04:00:00
1709532000,3467.4,3487.65,3463.65,3480.0,233.0,2024-03-04 06:00:00
1709539200,3480.65,3542.45,3480.65,3527.15,233.0,2024-03-04 08:00:00
1709546400,3525.05,3525.05,3485.5,3508.75,234.0,2024-03-04 10:00:00
1709553600,3509.1,3521.25,3486.05,3489.8,232.0,2024-03-04 12:00:00
1709560800,3492.4,3569.95,3470.7,3560.85,234.0,2024-03-04 14:00:00
1709568000,3565.15,3585.2,3532.25,3545.65,233.0,2024-03-04 16:00:00
1709575200,3550.9,3609.5,3538.0,3592.7,232.0,2024-03-04 18:00:00
1709582400,3589.9,3595.75,3558.95,3578.9,233.0,2024-03-04 20:00:00
1709589600,3581.15,3640.0,3566.95,3627.7,233.0,2024-03-04 22:00:00
