trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
191,SELL_B,ST_FLIP_GREEN,2025-08-15T12:00:00,2025-08-15T20:00:00,short,4614.85,4399.85,100,0.1,461.49,100.0,21.5,11.39,956.76,0.01,215,4.66,0,0.0,-1339.01,-112476.84,-1.34,46.15,0.1,10,5.0,0.01,0,0.0,10.11,4624.85
192,BUY_B,ST_FLIP_RED,2025-08-15T20:00:00,2025-08-16T02:00:00,long,4399.85,4469.85,100,0.1,439.99,100.0,7.0,-3.11,-261.24,-0.0,70,1.59,0,0.0,-1342.12,-112738.08,-1.34,44.0,0.1,10,5.0,0.01,0,0.0,10.11,4389.85
193,SELL_A,ST_FLIP_GREEN,2025-08-16T02:00:00,2025-08-16T06:00:00,short,4469.85,4439.85,100,0.1,446.99,100.0,3.0,-7.11,-597.24,-0.01,30,0.67,0,0.0,-1349.23,-113335.32,-1.35,44.7,0.1,10,5.0,0.01,0,0.0,10.11,4479.85
194,BUY_A,ST_FLIP_RED,2025-08-16T06:00:00,2025-08-16T08:00:00,long,4444.85,4439.85,100,0.1,444.49,100.0,-0.5,-10.61,-891.24,-0.01,0,0.0,5,0.11,-1359.84,-114226.56,-1.36,44.45,0.1,10,5.0,0.01,0,0.0,10.11,4434.85
195,SELL_A,ST_FLIP_GREEN,2025-08-16T08:00:00,2025-08-16T16:00:00,short,4434.85,4404.85,100,0.1,443.49,100.0,3.0,-7.11,-597.24,-0.01,30,0.68,0,0.0,-1366.95,-114823.8,-1.37,44.35,0.1,10,5.0,0.01,0,0.0,10.11,4444.85
196,BUY_A,ST_FLIP_RED,2025-08-16T16:00:00,2025-08-17T00:00:00,long,4404.85,4404.85,100,0.1,440.49,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,-1377.06,-115673.04,-1.38,44.05,0.1,10,5.0,0.01,0,0.0,10.11,4394.85
197,BUY_B,ST_FLIP_RED,2025-08-17T02:00:00,2025-08-17T12:00:00,long,4419.85,4534.85,100,0.1,441.99,100.0,11.5,1.39,116.76,0.0,115,2.6,0,0.0,-1375.67,-115556.28,-1.38,44.2,0.1,10,5.0,0.01,0,0.0,10.11,4409.85
198,SELL_B,ST_FLIP_GREEN,2025-08-17T12:00:00,2025-08-17T14:00:00,short,4534.85,4544.85,100,0.1,453.49,100.0,-1.0,-11.11,-933.24,-0.01,0,0.0,10,0.22,-1386.78,-116489.52,-1.39,45.35,0.1,10,5.0,0.01,0,0.0,10.11,4544.85
199,BUY_A,ST_FLIP_RED,2025-08-17T14:00:00,2025-08-17T16:00:00,long,4564.85,4549.85,100,0.1,456.49,100.0,-1.5,-11.61,-975.24,-0.01,0,0.0,15,0.33,-1398.39,-117464.76,-1.4,45.65,0.1,10,5.0,0.01,0,0.0,10.11,4554.85
200,SELL_B,ST_FLIP_GREEN,2025-08-17T16:00:00,2025-08-17T20:00:00,short,4549.85,4474.85,100,0.1,454.99,100.0,7.5,-2.61,-219.24,-0.0,75,1.65,0,0.0,-1401.0,-117684.0,-1.4,45.5,0.1,10,5.0,0.01,0,0.0,10.11,4559.85
