trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
919,BUY,ST_FLIP_RED,2026-02-06T03:00:00,2026-02-06T05:00:00,long,64052,64176,100,0.1,6405.2,100.0,12.4,2.29,192.36,0.0,124,0.19,0,0.0,25788.51,2166234.84,25.79,640.52,0.1,10,5.0,0.01,0,0.0,10.11,63928
920,BUY,ST_FLIP_RED,2026-02-06T06:00:00,2026-02-06T12:00:00,long,61448,65602,100,0.1,6144.8,100.0,415.4,405.29,34044.36,0.41,4154,6.76,0,0.0,26193.8,2200279.2,26.19,614.48,0.1,10,5.0,0.01,0,0.0,10.11,61324
921,BUY,ST_FLIP_RED,2026-02-06T14:00:00,2026-02-06T23:00:00,long,64982,70686,100,0.1,6498.2,100.0,570.4,560.29,47064.36,0.56,5704,8.78,0,0.0,26754.09,2247343.56,26.75,649.82,0.1,10,5.0,0.01,0,0.0,10.11,64858
922,BUY,ST_FLIP_RED,2026-02-07T00:00:00,2026-02-07T02:00:00,long,69694,70314,100,0.1,6969.4,100.0,62.0,51.89,4358.76,0.05,620,0.89,0,0.0,26805.98,2251702.32,26.81,696.94,0.1,10,5.0,0.01,0,0.0,10.11,69570
923,BUY,ST_FLIP_RED,2026-02-07T03:00:00,2026-02-07T04:00:00,long,70500,70624,100,0.1,7050.0,100.0,12.4,2.29,192.36,0.0,124,0.18,0,0.0,26808.27,2251894.68,26.81,705.0,0.1,10,5.0,0.01,0,0.0,10.11,70376
924,BUY,ST_FLIP_RED,2026-02-07T07:00:00,2026-02-07T10:00:00,long,70190,70934,100,0.1,7019.0,100.0,74.4,64.29,5400.36,0.06,744,1.06,0,0.0,26872.56,2257295.04,26.87,701.9,0.1,10,5.0,0.01,0,0.0,10.11,70066
925,BUY,ST_FLIP_RED,2026-02-07T13:00:00,2026-02-07T15:00:00,long,68206,68206,100,0.1,6820.6,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,26862.45,2256445.8,26.86,682.06,0.1,10,5.0,0.01,0,0.0,10.11,68082
926,BUY,ST_FLIP_RED,2026-02-07T17:00:00,2026-02-07T19:00:00,long,68082,69136,100,0.1,6808.2,100.0,105.4,95.29,8004.36,0.1,1054,1.55,0,0.0,26957.74,2264450.16,26.96,680.82,0.1,10,5.0,0.01,0,0.0,10.11,67958
927,BUY,ST_FLIP_RED,2026-02-07T20:00:00,2026-02-07T22:00:00,long,69074,69074,100,0.1,6907.4,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,26947.63,2263600.92,26.95,690.74,0.1,10,5.0,0.01,0,0.0,10.11,68950
928,BUY,ST_FLIP_RED,2026-02-07T23:00:00,2026-02-08T04:00:00,long,69198,69322,100,0.1,6919.8,100.0,12.4,2.29,192.36,0.0,124,0.18,0,0.0,26949.92,2263793.28,26.95,691.98,0.1,10,5.0,0.01,0,0.0,10.11,69074
929,BUY,ST_FLIP_RED,2026-02-08T06:00:00,2026-02-08T09:00:00,long,69136,69198,100,0.1,6913.6,100.0,6.2,-3.91,-328.44,-0.0,62,0.09,0,0.0,26946.01,2263464.84,26.95,691.36,0.1,10,5.0,0.01,0,0.0,10.11,69012
930,BUY,ST_FLIP_RED,2026-02-08T11:00:00,2026-02-08T15:00:00,long,69384,70190,100,0.1,6938.4,100.0,80.6,70.49,5921.16,0.07,806,1.16,0,0.0,27016.5,2269386.0,27.02,693.84,0.1,10,5.0,0.01,0,0.0,10.11,69260
931,BUY,ST_FLIP_RED,2026-02-08T16:00:00,2026-02-08T19:00:00,long,70190,71182,100,0.1,7019.0,100.0,99.2,89.09,7483.56,0.09,992,1.41,0,0.0,27105.59,2276869.56,27.11,701.9,0.1,10,5.0,0.01,0,0.0,10.11,70066
932,BUY,ST_FLIP_RED,2026-02-08T21:00:00,2026-02-08T22:00:00,long,71120,70996,100,0.1,7112.0,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.17,27083.08,2274978.72,27.08,711.2,0.1,10,5.0,0.01,0,0.0,10.11,70996
933,BUY,ST_FLIP_RED,2026-02-08T23:00:00,2026-02-09T01:00:00,long,70686,70934,100,0.1,7068.6,100.0,24.8,14.69,1233.96,0.01,248,0.35,0,0.0,27097.77,2276212.68,27.1,706.86,0.1,10,5.0,0.01,0,0.0,10.11,70562
934,BUY,ST_FLIP_RED,2026-02-09T06:00:00,2026-02-09T07:00:00,long,70686,70562,100,0.1,7068.6,100.0,-12.4,-22.51,-1890.84,-0.02,0,0.0,124,0.18,27075.26,2274321.84,27.08,706.86,0.1,10,5.0,0.01,0,0.0,10.11,70562
935,BUY,ST_FLIP_RED,2026-02-09T08:00:00,2026-02-09T10:00:00,long,70562,70996,100,0.1,7056.2,100.0,43.4,33.29,2796.36,0.03,434,0.62,0,0.0,27108.55,2277118.2,27.11,705.62,0.1,10,5.0,0.01,0,0.0,10.11,70438
936,BUY,ST_FLIP_RED,2026-02-09T12:00:00,2026-02-09T13:00:00,long,70624,70562,100,0.1,7062.4,100.0,-6.2,-16.31,-1370.04,-0.02,0,0.0,62,0.09,27092.24,2275748.16,27.09,706.24,0.1,10,5.0,0.01,0,0.0,10.11,70500
