trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,SELL_B,ST_FLIP_GREEN,2025-07-04T08:00:00,2025-07-05T02:00:00,short,109261,108109,100,0.1,10926.1,100.0,115.2,105.09,8827.56,0.11,1152,1.05,0,0.0,105.09,8827.56,0.11,1092.61,0.1,10,5.0,0.01,0,0.0,10.11,109645
2,BUY_B,ST_FLIP_RED,2025-07-05T02:00:00,2025-07-06T14:00:00,long,108109,107725,100,0.1,10810.9,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.36,56.58,4752.72,0.06,1081.09,0.1,10,5.0,0.01,0,0.0,10.11,107725
3,BUY_B,ST_FLIP_RED,2025-07-06T18:00:00,2025-07-07T12:00:00,long,108301,108685,100,0.1,10830.1,100.0,38.4,28.29,2376.36,0.03,384,0.35,0,0.0,84.87,7129.08,0.08,1083.01,0.1,10,5.0,0.01,0,0.0,10.11,107917
4,SELL_A,ST_FLIP_GREEN,2025-07-07T16:00:00,2025-07-08T00:00:00,short,108493,108109,100,0.1,10849.3,100.0,38.4,28.29,2376.36,0.03,384,0.35,0,0.0,113.16,9505.44,0.11,1084.93,0.1,10,5.0,0.01,0,0.0,10.11,108877
5,BUY_A,ST_FLIP_RED,2025-07-08T00:00:00,2025-07-08T06:00:00,long,108109,107725,100,0.1,10810.9,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.36,64.65,5430.6,0.06,1081.09,0.1,10,5.0,0.01,0,0.0,10.11,107725
6,SELL_A,ST_FLIP_GREEN,2025-07-08T06:00:00,2025-07-08T16:00:00,short,107725,108493,100,0.1,10772.5,100.0,-76.8,-86.91,-7300.44,-0.09,0,0.0,768,0.71,-22.26,-1869.84,-0.02,1077.25,0.1,10,5.0,0.01,0,0.0,10.11,108109
7,BUY_B,ST_FLIP_RED,2025-07-08T16:00:00,2025-07-09T08:00:00,long,108493,108301,100,0.1,10849.3,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.18,-51.57,-4331.88,-0.05,1084.93,0.1,10,5.0,0.01,0,0.0,10.11,108109
8,BUY_B,ST_FLIP_RED,2025-07-09T16:00:00,2025-07-09T18:00:00,long,109069,108877,100,0.1,10906.9,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.18,-80.88,-6793.92,-0.08,1090.69,0.1,10,5.0,0.01,0,0.0,10.11,108685
9,SELL_A,ST_FLIP_GREEN,2025-07-09T18:00:00,2025-07-09T20:00:00,short,108877,109261,100,0.1,10887.7,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.35,-129.39,-10868.76,-0.13,1088.77,0.1,10,5.0,0.01,0,0.0,10.11,109261
10,BUY_A,ST_FLIP_RED,2025-07-09T22:00:00,2025-07-11T20:00:00,long,109453,117517,100,0.1,10945.3,100.0,806.4,796.29,66888.36,0.8,8064,7.37,0,0.0,666.9,56019.6,0.67,1094.53,0.1,10,5.0,0.01,0,0.0,10.11,109069
