trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_FLIP_RED,2025-07-06T18:00:00,2025-07-07T12:00:00,long,108325.5,108709.5,100,0.1,10832.55,100.0,38.4,28.29,2376.36,0.03,384,0.35,0,0.0,28.29,2376.36,0.03,1083.26,0.1,10,5.0,0.01,0,0.0,10.11,107941.5
2,BUY_A,ST_FLIP_RED,2025-07-08T04:00:00,2025-07-08T06:00:00,long,108325.5,107749.5,100,0.1,10832.55,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.53,-39.42,-3311.28,-0.04,1083.26,0.1,10,5.0,0.01,0,0.0,10.11,107941.5
3,BUY_B,ST_FLIP_RED,2025-07-08T16:00:00,2025-07-09T08:00:00,long,108517.5,108325.5,100,0.1,10851.75,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.18,-68.73,-5773.32,-0.07,1085.17,0.1,10,5.0,0.01,0,0.0,10.11,108133.5
4,BUY_B,ST_FLIP_RED,2025-07-09T16:00:00,2025-07-09T18:00:00,long,109093.5,108709.5,100,0.1,10909.35,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.35,-117.24,-9848.16,-0.12,1090.93,0.1,10,5.0,0.01,0,0.0,10.11,108709.5
5,BUY_B,ST_FLIP_RED,2025-07-09T22:00:00,2025-07-11T16:00:00,long,109477.5,117541.5,100,0.1,10947.75,100.0,806.4,796.29,66888.36,0.8,8064,7.37,0,0.0,679.05,57040.2,0.68,1094.78,0.1,10,5.0,0.01,0,0.0,10.11,109093.5
6,SELL_B,ST_FLIP_GREEN,2025-07-12T02:00:00,2025-07-12T14:00:00,short,117349.5,117925.5,100,0.1,11734.95,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.49,611.34,51352.56,0.61,1173.5,0.1,10,5.0,0.01,0,0.0,10.11,117733.5
7,SELL_B,ST_FLIP_GREEN,2025-07-12T20:00:00,2025-07-13T08:00:00,short,117157.5,117925.5,100,0.1,11715.75,100.0,-76.8,-86.91,-7300.44,-0.09,0,0.0,768,0.66,524.43,44052.12,0.52,1171.58,0.1,10,5.0,0.01,0,0.0,10.11,117541.5
8,SELL_A,ST_FLIP_GREEN,2025-07-14T02:00:00,2025-07-14T04:00:00,short,118501.5,118885.5,100,0.1,11850.15,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,475.92,39977.28,0.48,1185.02,0.1,10,5.0,0.01,0,0.0,10.11,118885.5
9,SELL_B,ST_FLIP_GREEN,2025-07-14T14:00:00,2025-07-15T18:00:00,short,121765.5,117541.5,100,0.1,12176.55,100.0,422.4,412.29,34632.36,0.41,4224,3.47,0,0.0,888.21,74609.64,0.89,1217.66,0.1,10,5.0,0.01,0,0.0,10.11,122149.5
10,SELL_A,ST_FLIP_GREEN,2025-07-16T00:00:00,2025-07-16T02:00:00,short,116581.5,117157.5,100,0.1,11658.15,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.49,820.5,68922.0,0.82,1165.82,0.1,10,5.0,0.01,0,0.0,10.11,116965.5
