trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY,SMIIO_CROSS_DOWN,2025-07-05T08:00:00,2025-07-07T12:00:00,long,108088.5,108856.5,100,0.1,10808.85,100.0,76.8,66.69,5601.96,0.07,768,0.71,0,0.0,66.69,5601.96,0.07,1080.88,0.1,10,5.0,0.01,0,0.0,10.11,107704.5
2,BUY,SMIIO_CROSS_DOWN,2025-07-08T04:00:00,2025-07-08T06:00:00,long,108472.5,108088.5,100,0.1,10847.25,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.35,18.18,1527.12,0.02,1084.72,0.1,10,5.0,0.01,0,0.0,10.11,108088.5
3,BUY,ST_FLIP_RED,2025-07-08T10:00:00,2025-07-09T08:00:00,long,108280.5,108280.5,100,0.1,10828.05,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,8.07,677.88,0.01,1082.81,0.1,10,5.0,0.01,0,0.0,10.11,107896.5
4,SELL,SMIIO_CROSS_UP,2025-07-09T18:00:00,2025-07-09T22:00:00,short,108856.5,109432.5,100,0.1,10885.65,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.53,-59.64,-5009.76,-0.06,1088.57,0.1,10,5.0,0.01,0,0.0,10.11,109240.5
5,SELL,ST_FLIP_GREEN,2025-07-11T20:00:00,2025-07-12T00:00:00,short,117688.5,117880.5,100,0.1,11768.85,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,-88.95,-7471.8,-0.09,1176.88,0.1,10,5.0,0.01,0,0.0,10.11,118072.5
6,BUY,ST_FLIP_RED,2025-07-13T08:00:00,2025-07-14T02:00:00,long,117880.5,118648.5,100,0.1,11788.05,100.0,76.8,66.69,5601.96,0.07,768,0.65,0,0.0,-22.26,-1869.84,-0.02,1178.81,0.1,10,5.0,0.01,0,0.0,10.11,117496.5
7,BUY,SMIIO_CROSS_DOWN,2025-07-14T04:00:00,2025-07-14T16:00:00,long,119224.5,121912.5,100,0.1,11922.45,100.0,268.8,258.69,21729.96,0.26,2688,2.25,0,0.0,236.43,19860.12,0.24,1192.25,0.1,10,5.0,0.01,0,0.0,10.11,118840.5
8,BUY,ST_FLIP_RED,2025-07-15T18:00:00,2025-07-15T20:00:00,long,117304.5,117112.5,100,0.1,11730.45,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,207.12,17398.08,0.21,1173.05,0.1,10,5.0,0.01,0,0.0,10.11,116920.5
9,SELL,ST_FLIP_GREEN,2025-07-16T18:00:00,2025-07-16T20:00:00,short,118264.5,118840.5,100,0.1,11826.45,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.49,139.41,11710.44,0.14,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,118648.5
10,SELL,ST_FLIP_GREEN,2025-07-17T04:00:00,2025-07-17T18:00:00,short,118840.5,118072.5,100,0.1,11884.05,100.0,76.8,66.69,5601.96,0.07,768,0.65,0,0.0,206.1,17312.4,0.21,1188.41,0.1,10,5.0,0.01,0,0.0,10.11,119224.5
11,SELL,ST_FLIP_GREEN,2025-07-18T00:00:00,2025-07-18T02:00:00,short,119032.5,119416.5,100,0.1,11903.25,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,157.59,13237.56,0.16,1190.33,0.1,10,5.0,0.01,0,0.0,10.11,119416.5
12,SELL,ST_FLIP_GREEN,2025-07-18T04:00:00,2025-07-18T06:00:00,short,119608.5,119992.5,100,0.1,11960.85,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,109.08,9162.72,0.11,1196.09,0.1,10,5.0,0.01,0,0.0,10.11,119992.5
13,SELL,ST_FLIP_GREEN,2025-07-18T12:00:00,2025-07-19T02:00:00,short,119992.5,117688.5,100,0.1,11999.25,100.0,230.4,220.29,18504.36,0.22,2304,1.92,0,0.0,329.37,27667.08,0.33,1199.92,0.1,10,5.0,0.01,0,0.0,10.11,120376.5
14,SELL,SMIIO_CROSS_UP,2025-07-20T02:00:00,2025-07-20T08:00:00,short,117496.5,117880.5,100,0.1,11749.65,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.33,280.86,23592.24,0.28,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
15,SELL,ST_FLIP_GREEN,2025-07-21T02:00:00,2025-07-21T06:00:00,short,117880.5,117496.5,100,0.1,11788.05,100.0,38.4,28.29,2376.36,0.03,384,0.33,0,0.0,309.15,25968.6,0.31,1178.81,0.1,10,5.0,0.01,0,0.0,10.11,118264.5
16,SELL,ST_FLIP_GREEN,2025-07-21T14:00:00,2025-07-21T18:00:00,short,118648.5,119032.5,100,0.1,11864.85,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,260.64,21893.76,0.26,1186.49,0.1,10,5.0,0.01,0,0.0,10.11,119032.5
17,BUY,SMIIO_CROSS_DOWN,2025-07-22T06:00:00,2025-07-22T08:00:00,long,117688.5,117304.5,100,0.1,11768.85,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.33,212.13,17818.92,0.21,1176.88,0.1,10,5.0,0.01,0,0.0,10.11,117304.5
18,BUY,ST_FLIP_RED,2025-07-22T10:00:00,2025-07-22T18:00:00,long,117304.5,118648.5,100,0.1,11730.45,100.0,134.4,124.29,10440.36,0.12,1344,1.15,0,0.0,336.42,28259.28,0.34,1173.05,0.1,10,5.0,0.01,0,0.0,10.11,116920.5
19,BUY,ST_FLIP_RED,2025-07-22T20:00:00,2025-07-23T06:00:00,long,119032.5,119224.5,100,0.1,11903.25,100.0,19.2,9.09,763.56,0.01,192,0.16,0,0.0,345.51,29022.84,0.35,1190.33,0.1,10,5.0,0.01,0,0.0,10.11,118648.5
