trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_flip_red_brick,2025-07-02 08:00:00,2025-07-04 12:00:00,long,106184.0,108761.5,100,0.1,10618.4,100.0,257.75,247.59,20797.14,0.25,2577.5,2.43,0.0,0.0,247.59,20797.14,0.25,1061.84,0.1,10,5.0,0.07,0,0.0,10.16,0
2,SELL_A,ST_flip_green_brick,2025-07-06 12:00:00,2025-07-07 00:00:00,short,107934.0,108660.0,100,0.1,10793.4,100.0,-72.6,-82.72,-6948.06,-0.08,0.0,0.0,726.0,0.67,164.87,13849.08,0.16,1079.34,0.1,10,5.0,0.01,0,0.0,10.12,0
3,SELL_B,ST_flip_green_brick,2025-07-07 18:00:00,2025-07-08 10:00:00,short,108111.0,108147.0,100,0.1,10811.1,100.0,-3.6,-13.72,-1152.48,-0.01,0.0,0.0,36.0,0.03,151.15,12696.6,0.15,1081.11,0.1,10,5.0,0.02,0,0.0,10.12,0
4,BUY_A,ST_flip_red_brick,2025-07-09 16:00:00,2025-07-13 04:00:00,long,109464.5,117361.0,100,0.1,10946.45,100.0,789.65,779.45,65473.38,0.78,7896.5,7.21,0.0,0.0,930.6,78169.98,0.93,1094.64,0.1,10,5.0,0.1,0,0.0,10.21,0
5,BUY_B,ST_flip_red_brick,2025-07-13 18:00:00,2025-07-15 00:00:00,long,119132.5,119979.5,100,0.1,11913.25,100.0,84.7,74.56,6263.25,0.07,847.0,0.71,0.0,0.0,1005.16,84433.23,1.01,1191.33,0.1,10,5.0,0.04,0,0.0,10.14,0
6,BUY_B,ST_flip_red_brick,2025-07-16 08:00:00,2025-07-17 08:00:00,long,117540.5,118252.0,100,0.1,11754.05,100.0,71.15,61.02,5125.68,0.06,711.5,0.61,0.0,0.0,1066.18,89558.91,1.07,1175.41,0.1,10,5.0,0.03,0,0.0,10.13,0
7,BUY_A,ST_flip_red_brick,2025-07-17 22:00:00,2025-07-18 18:00:00,long,119698.5,117950.0,100,0.1,11969.85,100.0,-174.85,-184.98,-15537.9,-0.18,0.0,0.0,1748.5,1.46,881.2,74021.01,0.88,1196.99,0.1,10,5.0,0.03,0,0.0,10.12,0
8,SELL_A,ST_flip_green_brick,2025-07-19 22:00:00,2025-07-20 20:00:00,short,117912.5,118657.5,100,0.1,11791.25,100.0,-74.5,-84.63,-7108.71,-0.08,0.0,0.0,745.0,0.63,796.58,66912.3,0.8,1179.12,0.1,10,5.0,0.03,0,0.0,10.13,0
9,SELL_B,ST_flip_green_brick,2025-07-21 04:00:00,2025-07-21 08:00:00,short,116881.0,118423.5,100,0.1,11688.1,100.0,-154.25,-164.35,-13805.82,-0.16,0.0,0.0,1542.5,1.32,632.22,53106.48,0.63,1168.81,0.1,10,5.0,0.01,0,0.0,10.11,0
10,SELL_A,ST_flip_green_brick,2025-07-22 00:00:00,2025-07-22 16:00:00,short,117040.5,119227.5,100,0.1,11704.05,100.0,-218.7,-228.82,-19220.88,-0.23,0.0,0.0,2187.0,1.87,403.4,33885.6,0.4,1170.41,0.1,10,5.0,0.02,0,0.0,10.12,0
11,SELL_B,ST_flip_green_brick,2025-07-23 12:00:00,2025-07-24 12:00:00,short,118348.5,118597.5,100,0.1,11834.85,100.0,-24.9,-35.03,-2942.52,-0.04,0.0,0.0,249.0,0.21,368.37,30943.08,0.37,1183.49,0.1,10,5.0,0.03,0,0.0,10.13,0
12,SELL_B,ST_flip_green_brick,2025-07-25 06:00:00,2025-07-26 04:00:00,short,117103.0,117537.0,100,0.1,11710.3,100.0,-43.4,-53.53,-4496.31,-0.05,0.0,0.0,434.0,0.37,314.84,26446.77,0.31,1171.03,0.1,10,5.0,0.03,0,0.0,10.13,0
13,BUY_A,ST_flip_red_brick,2025-07-27 20:00:00,2025-07-28 22:00:00,long,119378.0,117550.5,100,0.1,11937.8,100.0,-182.75,-192.88,-16202.13,-0.19,0.0,0.0,1827.5,1.53,121.96,10244.64,0.12,1193.78,0.1,10,5.0,0.03,0,0.0,10.13,0
14,BUY_B,ST_flip_red_brick,2025-07-29 10:00:00,2025-07-30 00:00:00,long,118901.0,117543.0,100,0.1,11890.1,100.0,-135.8,-145.92,-12257.07,-0.15,0.0,0.0,1358.0,1.14,-23.96,-2012.43,-0.02,1189.01,0.1,10,5.0,0.02,0,0.0,10.12,0
15,SELL_A,ST_flip_green_brick,2025-07-30 18:00:00,2025-07-31 06:00:00,short,117702.0,118156.5,100,0.1,11770.2,100.0,-45.45,-55.57,-4667.46,-0.06,0.0,0.0,454.5,0.39,-79.52,-6679.89,-0.08,1177.02,0.1,10,5.0,0.01,0,0.0,10.12,0
16,SELL_B,ST_flip_green_brick,2025-08-01 02:00:00,2025-08-02 04:00:00,short,116235.5,113526.5,100,0.1,11623.55,100.0,270.9,260.77,21904.47,0.26,2709.0,2.33,0.0,0.0,181.25,15224.58,0.18,1162.36,0.1,10,5.0,0.03,0,0.0,10.13,0
17,SELL_A,ST_flip_green_brick,2025-08-02 20:00:00,2025-08-03 08:00:00,short,112889.0,113497.5,100,0.1,11288.9,100.0,-60.85,-70.97,-5961.06,-0.07,0.0,0.0,608.5,0.54,110.28,9263.52,0.11,1128.89,0.1,10,5.0,0.01,0,0.0,10.12,0
18,BUY_A,ST_flip_red_brick,2025-08-04 06:00:00,2025-08-05 12:00:00,long,114682.5,114340.5,100,0.1,11468.25,100.0,-34.2,-44.34,-3724.35,-0.04,0.0,0.0,342.0,0.3,65.94,5539.17,0.07,1146.83,0.1,10,5.0,0.04,0,0.0,10.14,0
