trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_flip_red_brick,2025-07-02 08:00:00,2025-07-04 20:00:00,long,106184.0,107498.0,100,0.1,10618.4,100.0,131.4,121.23,10182.9,0.12,1314.0,1.24,0.0,0.0,121.23,10182.9,0.12,1061.84,0.1,10,5.0,0.07,0,0.0,10.17,0
2,SELL_A,ST_flip_green_brick,2025-07-06 06:00:00,2025-07-07 00:00:00,short,108104.5,108660.0,100,0.1,10810.45,100.0,-55.55,-65.67,-5516.49,-0.07,0.0,0.0,555.5,0.51,55.55,4666.41,0.06,1081.05,0.1,10,5.0,0.02,0,0.0,10.12,0
3,BUY_A,ST_flip_red_brick,2025-07-09 16:00:00,2025-07-15 00:00:00,long,109464.5,119979.5,100,0.1,10946.45,100.0,1051.5,1041.24,87464.16,1.04,10515.0,9.61,0.0,0.0,1096.79,92130.57,1.1,1094.64,0.1,10,5.0,0.16,0,0.0,10.26,0
4,BUY_A,ST_flip_red_brick,2025-07-17 00:00:00,2025-07-17 20:00:00,long,119577.5,118563.0,100,0.1,11957.75,100.0,-101.45,-111.58,-9372.3,-0.11,0.0,0.0,1014.5,0.85,985.22,82758.27,0.99,1195.78,0.1,10,5.0,0.03,0,0.0,10.12,0
5,SELL_A,ST_flip_green_brick,2025-07-19 22:00:00,2025-07-21 12:00:00,short,117912.5,119251.0,100,0.1,11791.25,100.0,-133.85,-144.0,-12095.79,-0.14,0.0,0.0,1338.5,1.14,841.22,70662.48,0.84,1179.12,0.1,10,5.0,0.05,0,0.0,10.15,0
6,BUY_A,ST_flip_red_brick,2025-07-21 22:00:00,2025-07-22 08:00:00,long,117965.0,116929.0,100,0.1,11796.5,100.0,-103.6,-113.71,-9551.85,-0.11,0.0,0.0,1036.0,0.88,727.51,61110.63,0.73,1179.65,0.1,10,5.0,0.01,0,0.0,10.11,0
7,SELL_A,ST_flip_green_brick,2025-07-24 14:00:00,2025-07-26 06:00:00,short,118100.0,117579.5,100,0.1,11810.0,100.0,52.05,41.9,3519.6,0.04,520.5,0.44,0.0,0.0,769.41,64630.23,0.77,1181.0,0.1,10,5.0,0.05,0,0.0,10.15,0
8,BUY_A,ST_flip_red_brick,2025-07-27 14:00:00,2025-07-28 22:00:00,long,118132.5,117550.5,100,0.1,11813.25,100.0,-58.2,-68.34,-5740.56,-0.07,0.0,0.0,582.0,0.49,701.07,58889.67,0.7,1181.33,0.1,10,5.0,0.04,0,0.0,10.14,0
9,SELL_A,ST_flip_green_brick,2025-07-29 20:00:00,2025-08-04 04:00:00,short,117302.0,114317.0,100,0.1,11730.2,100.0,298.5,288.24,24212.16,0.29,2985.0,2.54,0.0,0.0,989.31,83101.83,0.99,1173.02,0.1,10,5.0,0.16,0,0.0,10.26,0
10,BUY_A,ST_flip_red_brick,2025-08-04 06:00:00,2025-08-05 20:00:00,long,114682.5,113158.0,100,0.1,11468.25,100.0,-152.45,-162.6,-13658.19,-0.16,0.0,0.0,1524.5,1.33,826.71,69443.64,0.83,1146.83,0.1,10,5.0,0.05,0,0.0,10.15,0
11,SELL_A,ST_flip_green_brick,2025-08-06 14:00:00,2025-08-06 22:00:00,short,113942.0,115392.5,100,0.1,11394.2,100.0,-145.05,-155.16,-13033.44,-0.16,0.0,0.0,1450.5,1.27,671.55,56410.2,0.67,1139.42,0.1,10,5.0,0.01,0,0.0,10.11,0
12,BUY_A,ST_flip_red_brick,2025-08-07 14:00:00,2025-08-11 22:00:00,long,115835.5,119579.0,100,0.1,11583.55,100.0,374.35,364.12,30586.08,0.36,3743.5,3.23,0.0,0.0,1035.67,86996.28,1.04,1158.36,0.1,10,5.0,0.13,0,0.0,10.23,0
13,SELL_A,ST_flip_green_brick,2025-08-12 14:00:00,2025-08-13 08:00:00,short,118489.0,119555.0,100,0.1,11848.9,100.0,-106.6,-116.72,-9804.69,-0.12,0.0,0.0,1066.0,0.9,918.95,77191.59,0.92,1184.89,0.1,10,5.0,0.02,0,0.0,10.12,0
14,BUY_A,ST_flip_red_brick,2025-08-13 16:00:00,2025-08-14 14:00:00,long,120529.5,121533.0,100,0.1,12052.95,100.0,100.35,90.22,7578.69,0.09,1003.5,0.83,0.0,0.0,1009.17,84770.28,1.01,1205.3,0.1,10,5.0,0.03,0,0.0,10.13,0
15,SELL_A,ST_flip_green_brick,2025-08-15 18:00:00,2025-08-17 16:00:00,short,117856.0,118201.0,100,0.1,11785.6,100.0,-34.5,-44.66,-3751.23,-0.04,0.0,0.0,345.0,0.29,964.51,81019.05,0.96,1178.56,0.1,10,5.0,0.06,0,0.0,10.16,0
16,BUY_A,ST_flip_red_brick,2025-08-19 16:00:00,2025-08-19 20:00:00,long,115463.0,113610.5,100,0.1,11546.3,100.0,-185.25,-195.35,-16409.82,-0.2,0.0,0.0,1852.5,1.6,769.16,64609.23,0.77,1154.63,0.1,10,5.0,0.01,0,0.0,10.11,0
17,SELL_A,ST_flip_green_brick,2025-08-20 22:00:00,2025-08-22 20:00:00,short,113292.0,116386.5,100,0.1,11329.2,100.0,-309.45,-319.61,-26847.03,-0.32,0.0,0.0,3094.5,2.73,449.55,37762.2,0.45,1132.92,0.1,10,5.0,0.06,0,0.0,10.16,0
18,BUY_A,ST_flip_red_brick,2025-08-24 02:00:00,2025-08-24 18:00:00,long,115252.0,114442.0,100,0.1,11525.2,100.0,-81.0,-91.12,-7654.08,-0.09,0.0,0.0,810.0,0.7,358.43,30108.12,0.36,1152.52,0.1,10,5.0,0.02,0,0.0,10.12,0
