trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
416,PATTERN_BREAKOUT,ST_flip,2026-06-12 10:00:00,2026-06-14 20:00:00,long,63001,63931,100,0.1,6300.1,100.0,93.0,82.83,6957.51,0.08,930,1.48,0,0.0,4795.27,402802.47,4.8,630.01,0.1,10,5.0,0.07,0,0.0,10.17,0
417,PATTERN_BREAKOUT,ST_flip,2026-06-12 12:00:00,2026-06-14 20:00:00,long,63373,63931,100,0.1,6337.3,100.0,55.8,45.63,3832.92,0.05,558,0.88,0,0.0,4840.9,406635.39,4.84,633.73,0.1,10,5.0,0.07,0,0.0,10.17,0
418,PATTERN_BREAKOUT,ST_flip,2026-06-14 22:00:00,2026-06-16 00:00:00,long,63745,66535,100,0.1,6374.5,100.0,279.0,268.87,22584.87,0.27,2790,4.38,0,0.0,5109.77,429220.26,5.11,637.45,0.1,10,5.0,0.03,0,0.0,10.13,0
419,PATTERN_BREAKOUT,ST_flip,2026-06-15 02:00:00,2026-06-16 00:00:00,long,64117,66535,100,0.1,6411.7,100.0,241.8,231.67,19460.49,0.23,2418,3.77,0,0.0,5341.44,448680.75,5.34,641.17,0.1,10,5.0,0.03,0,0.0,10.13,0
420,PATTERN_BREAKOUT,ST_flip,2026-06-16 02:00:00,2026-06-16 10:00:00,long,66349,66163,100,0.1,6634.9,100.0,-18.6,-28.71,-2411.64,-0.03,0,0.0,186,0.28,5312.73,446269.11,5.31,663.49,0.1,10,5.0,0.01,0,0.0,10.11,0
421,PATTERN_BREAKOUT,ST_flip,2026-06-16 14:00:00,2026-06-16 18:00:00,long,66535,65605,100,0.1,6653.5,100.0,-93.0,-103.11,-8660.82,-0.1,0,0.0,930,1.4,5209.62,437608.29,5.21,665.35,0.1,10,5.0,0.01,0,0.0,10.11,0
422,PATTERN_BREAKOUT,ST_flip,2026-06-17 20:00:00,2026-06-17 22:00:00,long,65419,65605,100,0.1,6541.9,100.0,18.6,8.5,713.79,0.01,186,0.28,0,0.0,5218.12,438322.08,5.22,654.19,0.1,10,5.0,0.0,0,0.0,10.1,0
423,PATTERN_BREAKOUT,ST_flip,2026-06-18 12:00:00,2026-06-18 20:00:00,long,64675,63745,100,0.1,6467.5,100.0,-93.0,-103.11,-8661.24,-0.1,0,0.0,930,1.44,5115.01,429660.84,5.12,646.75,0.1,10,5.0,0.01,0,0.0,10.11,0
424,PATTERN_BREAKOUT,ST_flip,2026-06-18 14:00:00,2026-06-18 20:00:00,long,64303,63559,100,0.1,6430.3,100.0,-74.4,-84.51,-7098.63,-0.08,0,0.0,744,1.16,5030.5,422562.21,5.03,643.03,0.1,10,5.0,0.01,0,0.0,10.11,0
425,PATTERN_BREAKOUT,ST_flip,2026-06-19 02:00:00,2026-06-21 12:00:00,long,62815,63931,100,0.1,6281.5,100.0,111.6,101.43,8519.91,0.1,1116,1.78,0,0.0,5131.93,431082.12,5.13,628.15,0.1,10,5.0,0.07,0,0.0,10.17,0
