trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY_A,ST_FLIP_RED,2025-07-05T08:00:00,2025-07-07T12:00:00,long,108088.5,108664.5,100,0.1,10808.85,100.0,57.6,47.49,3989.16,0.05,576,0.53,0,0.0,47.49,3989.16,0.05,1080.88,0.1,10,5.0,0.01,0,0.0,10.11,107704.5
2,SELL_B,ST_FLIP_GREEN,2025-07-07T12:00:00,2025-07-08T04:00:00,short,108664.5,108280.5,100,0.1,10866.45,100.0,38.4,28.29,2376.36,0.03,384,0.35,0,0.0,75.78,6365.52,0.08,1086.64,0.1,10,5.0,0.01,0,0.0,10.11,109048.5
3,BUY_A,ST_FLIP_RED,2025-07-08T04:00:00,2025-07-08T06:00:00,long,108472.5,107896.5,100,0.1,10847.25,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.53,8.07,677.88,0.01,1084.72,0.1,10,5.0,0.01,0,0.0,10.11,108088.5
4,SELL_B,ST_FLIP_GREEN,2025-07-08T06:00:00,2025-07-08T10:00:00,short,107896.5,108280.5,100,0.1,10789.65,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.36,-40.44,-3396.96,-0.04,1078.97,0.1,10,5.0,0.01,0,0.0,10.11,108280.5
5,BUY_A,ST_FLIP_RED,2025-07-08T10:00:00,2025-07-09T08:00:00,long,108280.5,108280.5,100,0.1,10828.05,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,-50.55,-4246.2,-0.05,1082.81,0.1,10,5.0,0.01,0,0.0,10.11,107896.5
6,BUY_B,ST_FLIP_RED,2025-07-09T16:00:00,2025-07-09T18:00:00,long,109048.5,108856.5,100,0.1,10904.85,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.18,-79.86,-6708.24,-0.08,1090.49,0.1,10,5.0,0.01,0,0.0,10.11,108664.5
7,SELL_A,ST_FLIP_GREEN,2025-07-09T18:00:00,2025-07-09T22:00:00,short,108856.5,109624.5,100,0.1,10885.65,100.0,-76.8,-86.91,-7300.44,-0.09,0,0.0,768,0.71,-166.77,-14008.68,-0.17,1088.57,0.1,10,5.0,0.01,0,0.0,10.11,109240.5
8,BUY_B,ST_FLIP_RED,2025-07-09T22:00:00,2025-07-11T20:00:00,long,109624.5,117496.5,100,0.1,10962.45,100.0,787.2,777.09,65275.56,0.78,7872,7.18,0,0.0,610.32,51266.88,0.61,1096.25,0.1,10,5.0,0.01,0,0.0,10.11,109240.5
9,SELL_B,ST_FLIP_GREEN,2025-07-11T20:00:00,2025-07-12T00:00:00,short,117496.5,117880.5,100,0.1,11749.65,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.33,561.81,47192.04,0.56,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
10,SELL_B,ST_FLIP_GREEN,2025-07-12T02:00:00,2025-07-12T06:00:00,short,117496.5,117688.5,100,0.1,11749.65,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,532.5,44730.0,0.53,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
11,SELL_B,ST_FLIP_GREEN,2025-07-12T20:00:00,2025-07-13T08:00:00,short,117304.5,117688.5,100,0.1,11730.45,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.33,483.99,40655.16,0.48,1173.05,0.1,10,5.0,0.01,0,0.0,10.11,117688.5
12,BUY_A,ST_FLIP_RED,2025-07-13T08:00:00,2025-07-14T02:00:00,long,117880.5,118648.5,100,0.1,11788.05,100.0,76.8,66.69,5601.96,0.07,768,0.65,0,0.0,550.68,46257.12,0.55,1178.81,0.1,10,5.0,0.01,0,0.0,10.11,117496.5
13,SELL_A,ST_FLIP_GREEN,2025-07-14T02:00:00,2025-07-14T04:00:00,short,118648.5,118840.5,100,0.1,11864.85,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,521.37,43795.08,0.52,1186.49,0.1,10,5.0,0.01,0,0.0,10.11,119032.5
14,BUY_A,ST_FLIP_RED,2025-07-14T04:00:00,2025-07-14T16:00:00,long,119224.5,121720.5,100,0.1,11922.45,100.0,249.6,239.49,20117.16,0.24,2496,2.09,0,0.0,760.86,63912.24,0.76,1192.25,0.1,10,5.0,0.01,0,0.0,10.11,118840.5
15,SELL_B,ST_FLIP_GREEN,2025-07-14T16:00:00,2025-07-15T18:00:00,short,121720.5,117496.5,100,0.1,12172.05,100.0,422.4,412.29,34632.36,0.41,4224,3.47,0,0.0,1173.15,98544.6,1.17,1217.21,0.1,10,5.0,0.01,0,0.0,10.11,122104.5
16,BUY_B,ST_FLIP_RED,2025-07-15T18:00:00,2025-07-15T20:00:00,long,117496.5,117112.5,100,0.1,11749.65,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.33,1124.64,94469.76,1.12,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117112.5
17,BUY_B,ST_FLIP_RED,2025-07-16T02:00:00,2025-07-16T18:00:00,long,117304.5,118456.5,100,0.1,11730.45,100.0,115.2,105.09,8827.56,0.11,1152,0.98,0,0.0,1229.73,103297.32,1.23,1173.05,0.1,10,5.0,0.01,0,0.0,10.11,116920.5
18,SELL_A,ST_FLIP_GREEN,2025-07-16T18:00:00,2025-07-16T20:00:00,short,118264.5,118840.5,100,0.1,11826.45,100.0,-57.6,-67.71,-5687.64,-0.07,0,0.0,576,0.49,1162.02,97609.68,1.16,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,118648.5
19,BUY_A,ST_FLIP_RED,2025-07-16T20:00:00,2025-07-17T04:00:00,long,119032.5,118840.5,100,0.1,11903.25,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,1132.71,95147.64,1.13,1190.33,0.1,10,5.0,0.01,0,0.0,10.11,118648.5
20,SELL_A,ST_FLIP_GREEN,2025-07-17T04:00:00,2025-07-17T18:00:00,short,118840.5,118072.5,100,0.1,11884.05,100.0,76.8,66.69,5601.96,0.07,768,0.65,0,0.0,1199.4,100749.6,1.2,1188.41,0.1,10,5.0,0.01,0,0.0,10.11,119224.5
21,BUY_A,ST_FLIP_RED,2025-07-17T18:00:00,2025-07-18T00:00:00,long,118264.5,119032.5,100,0.1,11826.45,100.0,76.8,66.69,5601.96,0.07,768,0.65,0,0.0,1266.09,106351.56,1.27,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
22,SELL_A,ST_FLIP_GREEN,2025-07-18T00:00:00,2025-07-18T02:00:00,short,119032.5,119416.5,100,0.1,11903.25,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,1217.58,102276.72,1.22,1190.33,0.1,10,5.0,0.01,0,0.0,10.11,119416.5
23,BUY_A,ST_FLIP_RED,2025-07-18T02:00:00,2025-07-18T04:00:00,long,119608.5,119608.5,100,0.1,11960.85,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,1207.47,101427.48,1.21,1196.09,0.1,10,5.0,0.01,0,0.0,10.11,119224.5
24,SELL_A,ST_FLIP_GREEN,2025-07-18T04:00:00,2025-07-18T06:00:00,short,119608.5,119992.5,100,0.1,11960.85,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,1158.96,97352.64,1.16,1196.09,0.1,10,5.0,0.01,0,0.0,10.11,119992.5
25,BUY_A,ST_FLIP_RED,2025-07-18T06:00:00,2025-07-18T12:00:00,long,120184.5,119800.5,100,0.1,12018.45,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,1110.45,93277.8,1.11,1201.85,0.1,10,5.0,0.01,0,0.0,10.11,119800.5
26,SELL_B,ST_FLIP_GREEN,2025-07-18T12:00:00,2025-07-19T02:00:00,short,119800.5,117688.5,100,0.1,11980.05,100.0,211.2,201.09,16891.56,0.2,2112,1.76,0,0.0,1311.54,110169.36,1.31,1198.01,0.1,10,5.0,0.01,0,0.0,10.11,120184.5
27,BUY_A,ST_FLIP_RED,2025-07-19T02:00:00,2025-07-19T18:00:00,long,117688.5,117688.5,100,0.1,11768.85,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,1301.43,109320.12,1.3,1176.88,0.1,10,5.0,0.01,0,0.0,10.11,117304.5
28,BUY_B,ST_FLIP_RED,2025-07-19T20:00:00,2025-07-20T02:00:00,long,118264.5,117496.5,100,0.1,11826.45,100.0,-76.8,-86.91,-7300.44,-0.09,0,0.0,768,0.65,1214.52,102019.68,1.21,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
29,SELL_A,ST_FLIP_GREEN,2025-07-20T02:00:00,2025-07-20T18:00:00,short,117496.5,118264.5,100,0.1,11749.65,100.0,-76.8,-86.91,-7300.44,-0.09,0,0.0,768,0.65,1127.61,94719.24,1.13,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
30,BUY_B,ST_FLIP_RED,2025-07-20T18:00:00,2025-07-20T22:00:00,long,118264.5,118072.5,100,0.1,11826.45,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.16,1098.3,92257.2,1.1,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
31,SELL_A,ST_FLIP_GREEN,2025-07-21T02:00:00,2025-07-21T06:00:00,short,117880.5,117496.5,100,0.1,11788.05,100.0,38.4,28.29,2376.36,0.03,384,0.33,0,0.0,1126.59,94633.56,1.13,1178.81,0.1,10,5.0,0.01,0,0.0,10.11,118264.5
32,BUY_A,ST_FLIP_RED,2025-07-21T06:00:00,2025-07-21T14:00:00,long,117496.5,118648.5,100,0.1,11749.65,100.0,115.2,105.09,8827.56,0.11,1152,0.98,0,0.0,1231.68,103461.12,1.23,1174.97,0.1,10,5.0,0.01,0,0.0,10.11,117112.5
33,SELL_A,ST_FLIP_GREEN,2025-07-21T14:00:00,2025-07-21T18:00:00,short,118648.5,119032.5,100,0.1,11864.85,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,1183.17,99386.28,1.18,1186.49,0.1,10,5.0,0.01,0,0.0,10.11,119032.5
