trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
436,SELL_B,ST_FLIP_GREEN,2026-02-23T06:00:00,2026-02-23T10:00:00,short,67333.5,64957.5,100,0.1,6733.35,100.0,237.6,227.49,19109.16,0.23,2376,3.53,0,0.0,25724.04,2160819.36,25.72,673.34,0.1,10,5.0,0.01,0,0.0,10.11,67549.5
437,SELL_A,ST_FLIP_GREEN,2026-02-23T22:00:00,2026-02-24T02:00:00,short,65389.5,64309.5,100,0.1,6538.95,100.0,108.0,97.89,8222.76,0.1,1080,1.65,0,0.0,25821.93,2169042.12,25.82,653.9,0.1,10,5.0,0.01,0,0.0,10.11,65605.5
438,SELL_A,ST_FLIP_GREEN,2026-02-24T08:00:00,2026-02-24T20:00:00,short,64093.5,63337.5,100,0.1,6409.35,100.0,75.6,65.49,5501.16,0.07,756,1.18,0,0.0,25887.42,2174543.28,25.89,640.94,0.1,10,5.0,0.01,0,0.0,10.11,64309.5
439,BUY_B,ST_FLIP_RED,2026-02-25T06:00:00,2026-02-25T08:00:00,long,64309.5,65821.5,100,0.1,6430.95,100.0,151.2,141.09,11851.56,0.14,1512,2.35,0,0.0,26028.51,2186394.84,26.03,643.1,0.1,10,5.0,0.01,0,0.0,10.11,64093.5
440,BUY_A,ST_FLIP_RED,2026-02-25T18:00:00,2026-02-26T00:00:00,long,66037.5,68953.5,100,0.1,6603.75,100.0,291.6,281.49,23645.16,0.28,2916,4.42,0,0.0,26310.0,2210040.0,26.31,660.38,0.1,10,5.0,0.01,0,0.0,10.11,65821.5
441,SELL_B,ST_FLIP_GREEN,2026-02-26T10:00:00,2026-02-26T14:00:00,short,68305.5,68413.5,100,0.1,6830.55,100.0,-10.8,-20.91,-1756.44,-0.02,0,0.0,108,0.16,26289.09,2208283.56,26.29,683.06,0.1,10,5.0,0.01,0,0.0,10.11,68521.5
442,SELL_B,ST_FLIP_GREEN,2026-02-26T16:00:00,2026-02-27T00:00:00,short,68089.5,67225.5,100,0.1,6808.95,100.0,86.4,76.29,6408.36,0.08,864,1.27,0,0.0,26365.38,2214691.92,26.37,680.9,0.1,10,5.0,0.01,0,0.0,10.11,68305.5
443,BUY_B,ST_FLIP_RED,2026-02-27T08:00:00,2026-02-27T10:00:00,long,67549.5,67657.5,100,0.1,6754.95,100.0,10.8,0.69,57.96,0.0,108,0.16,0,0.0,26366.07,2214749.88,26.37,675.5,0.1,10,5.0,0.01,0,0.0,10.11,67333.5
444,BUY_B,ST_FLIP_RED,2026-02-27T12:00:00,2026-02-27T14:00:00,long,67873.5,67657.5,100,0.1,6787.35,100.0,-21.6,-31.71,-2663.64,-0.03,0,0.0,216,0.32,26334.36,2212086.24,26.33,678.74,0.1,10,5.0,0.01,0,0.0,10.11,67657.5
445,SELL_B,ST_FLIP_GREEN,2026-02-28T10:00:00,2026-02-28T16:00:00,short,65497.5,63985.5,100,0.1,6549.75,100.0,151.2,141.09,11851.56,0.14,1512,2.31,0,0.0,26475.45,2223937.8,26.48,654.98,0.1,10,5.0,0.01,0,0.0,10.11,65713.5
