trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
1,BUY,ST_FLIP_GREEN,2025-07-06T18:00:00,2025-07-08T04:00:00,long,108472.5,108280.5,100,0.1,10847.25,100.0,-19.2,-29.31,-2462.04,-0.03,0,0.0,192,0.18,-29.31,-2462.04,-0.03,1084.72,0.1,10,5.0,0.01,0,0.0,10.11,108088.5
2,BUY,ST_FLIP_GREEN,2025-07-08T06:00:00,2025-07-08T10:00:00,long,107704.5,108280.5,100,0.1,10770.45,100.0,57.6,47.49,3989.16,0.05,576,0.53,0,0.0,18.18,1527.12,0.02,1077.05,0.1,10,5.0,0.01,0,0.0,10.11,107320.5
3,BUY,ST_FLIP_GREEN,2025-07-10T00:00:00,2025-07-12T00:00:00,long,109816.5,117880.5,100,0.1,10981.65,100.0,806.4,796.29,66888.36,0.8,8064,7.34,0,0.0,814.47,68415.48,0.81,1098.17,0.1,10,5.0,0.01,0,0.0,10.11,109432.5
4,BUY,ST_FLIP_GREEN,2025-07-13T18:00:00,2025-07-14T04:00:00,long,118264.5,118840.5,100,0.1,11826.45,100.0,57.6,47.49,3989.16,0.05,576,0.49,0,0.0,861.96,72404.64,0.86,1182.64,0.1,10,5.0,0.01,0,0.0,10.11,117880.5
5,BUY,SMIIO_CROSS_UP,2025-07-14T18:00:00,2025-07-15T18:00:00,long,121528.5,117304.5,100,0.1,12152.85,100.0,-422.4,-432.51,-36330.84,-0.43,0,0.0,4224,3.48,429.45,36073.8,0.43,1215.29,0.1,10,5.0,0.01,0,0.0,10.11,121144.5
6,BUY,SMIIO_CROSS_UP,2025-07-16T20:00:00,2025-07-16T20:00:00,long,118840.5,119032.5,100,0.1,11884.05,100.0,19.2,9.09,763.56,0.01,192,0.16,0,0.0,438.54,36837.36,0.44,1188.41,0.1,10,5.0,0.01,0,0.0,10.11,118456.5
7,BUY,ST_FLIP_GREEN,2025-07-17T06:00:00,2025-07-17T18:00:00,long,118456.5,118072.5,100,0.1,11845.65,100.0,-38.4,-48.51,-4074.84,-0.05,0,0.0,384,0.32,390.03,32762.52,0.39,1184.57,0.1,10,5.0,0.01,0,0.0,10.11,118072.5
8,BUY,ST_FLIP_GREEN,2025-07-18T02:00:00,2025-07-18T02:00:00,long,119224.5,119416.5,100,0.1,11922.45,100.0,19.2,9.09,763.56,0.01,192,0.16,0,0.0,399.12,33526.08,0.4,1192.25,0.1,10,5.0,0.01,0,0.0,10.11,118840.5
9,BUY,ST_FLIP_GREEN,2025-07-18T06:00:00,2025-07-18T06:00:00,long,119800.5,119992.5,100,0.1,11980.05,100.0,19.2,9.09,763.56,0.01,192,0.16,0,0.0,408.21,34289.64,0.41,1198.01,0.1,10,5.0,0.01,0,0.0,10.11,119416.5
10,BUY,ST_FLIP_GREEN,2025-07-18T12:00:00,2025-07-19T02:00:00,long,119608.5,117688.5,100,0.1,11960.85,100.0,-192.0,-202.11,-16977.24,-0.2,0,0.0,1920,1.61,206.1,17312.4,0.21,1196.09,0.1,10,5.0,0.01,0,0.0,10.11,119224.5
