entry_ts,exit_ts,dir,lots,bt_entry,lv_entry,bt_exit,lv_exit,total_charges
2026-09-11T08:00:00,2026-09-11T00:00:00,short,100,77101.0,PENDING,76641.0,77779.425,4.58898608
2026-09-11T16:00:00,2026-09-11T12:00:00,short,100,77607.0,77259.0,77147.0,77206.11,9.11344149
2026-09-13T00:00:00,2026-09-13T12:00:00,short,100,77147.0,PENDING,76871.0,77134.775,4.5509517299999995
2026-09-13T20:00:00,2026-09-14T00:00:00,short,100,77147.0,76839.0,76871.0,77578.46,9.110630140000001
2026-09-14T20:00:00,2026-09-16T00:00:00,short,100,78849.0,PENDING,75721.0,77494.9,0.82299584
2026-09-16T12:00:00,2026-09-16T16:00:00,short,100,76091.5,75768.0,75814.5,76072.5,8.958589499999999
